Koordinatensystem : Lambert konform konisch
Rechtswert        : 4217500 Meter
Hochwert          : 2854500 Meter
Hoehenlage        : 53 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4217500 2854500  1  1 23   0.4  986 245  4.9 7  3.3  83    0    0 271 -309  2
4217500 2854500  1  1 24   0.3  986 245  5.0 7  3.3  82    0    0 273 -309  2
4217500 2854500  1  2  1   0.5  986 260  3.6 7  3.3  83    0    0 274 -309  2
4217500 2854500  1  2  2   0.7  986 248  4.4 8  3.3  81    0    0 280 -310  2
4217500 2854500  1  2  3   0.6  986 229  5.1 8  3.3  81    0    0 286 -310  2
4217500 2854500  1  2  4   0.2  986 250  1.9 6  3.4  84    0    0 277 -311  2
4217500 2854500  1  2  5  -0.1  986 232  3.4 6  3.3  85    0    0 269 -312  2
4217500 2854500  1  2  6   0.4  986 234  2.6 6  3.3  84    0    0 270 -311  2
4217500 2854500  1  2  7   0.2  986 230  2.0 5  3.4  85    0    0 266 -310  2
4217500 2854500  1  2  8   0.1  986 241  1.2 6  3.5  88    0    0 266 -310  2
4217500 2854500  1  2  9   0.4  987 266  1.3 7  3.5  89    0    4 275 -311  2
4217500 2854500  1  2 10   0.6  987 241  1.1 8  3.6  89   13   24 286 -312  2
4217500 2854500  1  2 11   1.0  988 323  2.6 8  3.6  88    0   37 292 -313  2
4217500 2854500  1  2 12   0.7  989 321  4.3 6  3.7  89    0   65 282 -314  2
4217500 2854500  1  2 13   0.4  990 310  3.7 7  3.7  92    0   47 278 -315  2
4217500 2854500  1  2 14   0.7  992 304  5.3 6  3.6  90    0   57 278 -315  2
4217500 2854500  1  2 15   0.2  993 310  3.8 6  3.5  88    0   39 273 -315  2
4217500 2854500  1  2 16   0.0  995 310  4.5 8  3.5  89    0   11 285 -315  2
4217500 2854500  1  2 17  -0.1  997 333  5.8 8  3.4  90    0    0 296 -314  2
4217500 2854500  1  2 18  -0.8  998 322  5.2 8  3.3  90    0    0 295 -313  2
4217500 2854500  1  2 19  -0.8 1000 321  2.5 7  3.2  89    0    0 287 -313  2
4217500 2854500  1  2 20  -0.5 1002 334  4.6 6  3.1  85    0    0 275 -313  2
4217500 2854500  1  2 21   0.0 1003 340  5.0 6  3.0  80    0    0 269 -313  2
4217500 2854500  1  2 22  -0.5 1005 331  2.2 6  2.9  77    0    0 269 -312  2
4217500 2854500  1  2 23  -1.1 1007 316  3.8 6  2.8  78    0    0 266 -312  2
4217500 2854500  1  2 24  -1.9 1008 325  3.5 3  2.8  82    0    0 247 -312  2
4217500 2854500  1  3  1  -1.4 1009 320  2.2 4  2.9  85    0    0 237 -312  2
4217500 2854500  1  3  2  -0.5 1011 317  3.6 6  3.1  87    0    0 256 -312  2
4217500 2854500  1  3  3   0.0 1012 331  3.7 7  3.2  87    0    0 275 -312  2
4217500 2854500  1  3  4   0.1 1013 320  2.7 7  3.2  84    0    0 282 -312  2
4217500 2854500  1  3  5  -0.2 1014 323  3.9 7  3.1  82    0    0 281 -313  2
4217500 2854500  1  3  6  -0.5 1014 331  3.8 7  3.2  86    0    0 280 -313  2
4217500 2854500  1  3  7   0.0 1015 350  2.7 8  3.4  92    0    0 286 -313  2
4217500 2854500  1  3  8   0.2 1017 360  2.6 7  3.6  94    0    0 285 -313  2
4217500 2854500  1  3  9  -0.2 1018 351  3.6 6  3.6  94    2    8 272 -313  2
4217500 2854500  1  3 10  -0.7 1019 350  3.3 2  3.3  90   60   22 243 -311  2
4217500 2854500  1  3 11  -1.0 1021   5  3.4 2  3.1  87  105   40 219 -311  2
4217500 2854500  1  3 12  -0.7 1021 353  3.7 2  2.9  83  154   40 218 -311  2
4217500 2854500  1  3 13  -0.3 1022  19  2.8 1  2.8  78  166   42 212 -311  2
4217500 2854500  1  3 14  -0.1 1023 357  3.7 1  2.7  72  127   51 206 -310  2
4217500 2854500  1  3 15  -0.3 1023 350  3.0 1  2.5  69   70   47 207 -308  2
4217500 2854500  1  3 16  -0.4 1023 340  2.3 2  2.5  69    2   23 211 -305  2
4217500 2854500  1  3 17  -1.3 1024 344  2.8 4  2.5  70    0    0 224 -301  2
4217500 2854500  1  3 18  -1.0 1024 354  2.0 5  2.4  71    0    0 235 -298  2
4217500 2854500  1  3 19  -1.5 1025 350  3.0 6  2.4  70    0    0 242 -296  2
4217500 2854500  1  3 20  -1.6 1025 354  2.9 5  2.3  70    0    0 241 -295  2
4217500 2854500  1  3 21  -2.3 1025 341  2.2 4  2.3  72    0    0 232 -293  2
4217500 2854500  1  3 22  -2.0 1026 321  0.5 5  2.4  76    0    0 231 -293  2
4217500 2854500  1  3 23  -1.9 1026 350  1.8 5  2.4  76    0    0 235 -292  2
4217500 2854500  1  3 24  -2.0 1026 325  1.5 5  2.4  75    0    0 235 -292  2
4217500 2854500  1  4  1  -2.1 1026 320  0.9 7  2.4  76    0    0 242 -291  2
4217500 2854500  1  4  2  -2.4 1027 348  2.0 7  2.4  77    0    0 248 -290  2
4217500 2854500  1  4  3  -2.8 1027 351  1.0 6  2.4  78    0    0 243 -289  2
4217500 2854500  1  4  4  -3.8 1027 331  0.6 3  2.3  79    0    0 226 -288  2
4217500 2854500  1  4  5  -5.5 1027  18  0.7 1  2.2  83    0    0 204 -287  2
4217500 2854500  1  4  6  -5.5 1027  32  0.9 1  2.1  86    0    0 194 -286  2
4217500 2854500  1  4  7  -5.3 1027 331  0.9 1  2.2  88    0    0 195 -285  2
4217500 2854500  1  4  8  -5.1 1028   1  0.0 2  2.2  88    0    0 199 -284  2
4217500 2854500  1  4  9  -5.8 1028  34  0.5 2  2.2  88    2    8 201 -282  2
4217500 2854500  1  4 10  -3.6 1028 332  0.3 3  2.2  84   46   32 205 -282  2
4217500 2854500  1  4 11  -2.7 1029  43  1.3 3  2.3  78   67   64 212 -284  2
4217500 2854500  1  4 12  -2.0 1029 100  2.2 4  2.3  75   37   95 218 -288  2
4217500 2854500  1  4 13  -2.0 1029  99  0.9 6  2.4  75   25  101 231 -291  2
4217500 2854500  1  4 14  -2.1 1029  92  1.8 5  2.5  77   37   90 236 -292  2
4217500 2854500  1  4 15  -1.8 1029  90  1.4 3  2.5  78   47   60 225 -291  2
4217500 2854500  1  4 16  -2.5 1029  80  2.5 1  2.4  75    3   25 210 -287  2
4217500 2854500  1  4 17  -4.0 1030  95  2.2 0  2.2  74    0    0 197 -283  2
4217500 2854500  1  4 18  -4.6 1030  91  1.9 0  2.0  75    0    0 191 -280  2
4217500 2854500  1  4 19  -4.9 1030  90  1.9 0  2.0  75    0    0 189 -278  2
4217500 2854500  1  4 20  -5.8 1030  76  1.7 0  1.9  76    0    0 188 -277  2
4217500 2854500  1  4 21  -5.2 1030  99  2.0 0  1.9  78    0    0 187 -275  2
4217500 2854500  1  4 22  -5.5 1031 109  2.5 0  2.0  80    0    0 189 -274  2
4217500 2854500  1  4 23  -5.6 1031 100  2.4 0  2.0  82    0    0 189 -274  2
4217500 2854500  1  4 24  -6.4 1031 102  1.8 3  2.0  82    0    0 193 -273  2
4217500 2854500  1  5  1  -5.5 1031 130  2.1 5  1.9  82    0    0 203 -273  2
4217500 2854500  1  5  2  -5.8 1031 110  2.6 5  2.0  81    0    0 207 -273  2
4217500 2854500  1  5  3  -6.3 1031 114  2.8 3  1.9  82    0    0 202 -273  2
4217500 2854500  1  5  4  -6.0 1031 130  2.5 5  2.0  83    0    0 202 -273  2
4217500 2854500  1  5  5  -6.7 1031 120  1.5 4  1.9  83    0    0 203 -272  2
4217500 2854500  1  5  6  -7.1 1031  99  1.6 1  1.9  84    0    0 195 -272  2
4217500 2854500  1  5  7  -6.9 1031 100  1.3 1  1.8  83    0    0 189 -272  2
4217500 2854500  1  5  8  -7.2 1030 100  2.5 1  1.8  81    0    0 189 -272  2
4217500 2854500  1  5  9  -7.8 1030 113  3.0 1  1.8  83    0    9 188 -272  2
4217500 2854500  1  5 10  -7.0 1030 120  2.3 1  1.8  85   26   49 187 -273  2
4217500 2854500  1  5 11  -6.2 1030 120  3.6 1  1.9  84   45   88 189 -277  2
4217500 2854500  1  5 12  -6.3 1029 122  4.2 3  1.9  82   46  114 194 -282  2
4217500 2854500  1  5 13  -5.7 1028 130  2.7 2  1.9  80   56  121 197 -286  2
4217500 2854500  1  5 14  -5.5 1027 118  4.7 3  1.9  78   13   99 198 -289  2
4217500 2854500  1  5 15  -5.5 1027 130  3.2 6  2.0  79    2   56 210 -289  2
4217500 2854500  1  5 16  -5.6 1026 140  3.7 7  2.0  82    0   11 222 -287  2
4217500 2854500  1  5 17  -5.4 1026 130  2.9 8  2.1  85    0    0 229 -283  2
4217500 2854500  1  5 18  -5.0 1026 119  2.6 8  2.2  87    0    0 233 -281  2
4217500 2854500  1  5 19  -4.5 1025 130  3.0 7  2.2  85    0    0 232 -279  2
4217500 2854500  1  5 20  -4.7 1025 112  3.1 6  2.1  80    0    0 227 -279  2
4217500 2854500  1  5 21  -4.5 1024 112  3.4 6  2.2  81    0    0 226 -278  2
4217500 2854500  1  5 22  -4.4 1024 110  2.6 7  2.2  83    0    0 231 -277  2
4217500 2854500  1  5 23  -4.5 1023 111  3.8 7  2.2  82    0    0 235 -277  2
4217500 2854500  1  5 24  -4.5 1022 113  3.9 8  2.2  81    0    0 237 -277  2
4217500 2854500  1  6  1  -4.6 1021 130  2.7 7  2.2  81    0    0 238 -277  2
4217500 2854500  1  6  2  -4.7 1020 122  3.4 7  2.1  81    0    0 234 -277  2
4217500 2854500  1  6  3  -5.0 1020 114  3.6 7  2.1  80    0    0 234 -277  2
4217500 2854500  1  6  4  -5.4 1019 110  3.1 6  2.1  80    0    0 229 -277  2
4217500 2854500  1  6  5  -6.1 1018 108  3.4 7  2.0  81    0    0 226 -276  2
4217500 2854500  1  6  6  -6.7 1018 111  4.0 8  1.9  82    0    0 231 -276  2
4217500 2854500  1  6  7  -6.8 1017 110  2.4 7  1.9  85    0    0 232 -276  2
4217500 2854500  1  6  8  -7.1 1017 110  1.9 8  1.9  85    0    0 234 -275  2
4217500 2854500  1  6  9  -7.9 1017  89  2.5 8  1.8  85    0    7 237 -275  2
4217500 2854500  1  6 10  -8.4 1017 110  3.2 6  1.7  85   20   45 229 -276  2
4217500 2854500  1  6 11  -8.2 1017  98  2.9 5  1.7  86   22   82 220 -279  2
4217500 2854500  1  6 12  -7.9 1017  93  2.5 5  1.8  86   37  109 218 -283  2
4217500 2854500  1  6 13  -7.5 1017 110  1.7 2  1.8  84  103  107 207 -287  2
4217500 2854500  1  6 14  -6.8 1016 103  2.4 1  1.8  80   91   98 192 -289  2
4217500 2854500  1  6 15  -6.4 1016 110  2.6 0  1.8  77   48   75 184 -289  2
4217500 2854500  1  6 16  -6.5 1016 110  3.1 0  1.7  74    6   29 180 -287  2
4217500 2854500  1  6 17  -7.2 1016  90  2.7 1  1.7  76    0    0 185 -284  2
4217500 2854500  1  6 18  -7.2 1017  97  2.3 1  1.7  78    0    0 189 -282  2
4217500 2854500  1  6 19  -7.3 1018 130  2.2 0  1.7  78    0    0 185 -280  2
4217500 2854500  1  6 20  -7.5 1018 125  1.3 1  1.7  79    0    0 185 -279  2
4217500 2854500  1  6 21  -7.1 1018 127  2.1 5  1.7  80    0    0 207 -279  2
4217500 2854500  1  6 22  -7.0 1019 120  0.7 8  1.8  82    0    0 239 -279  2
4217500 2854500  1  6 23  -6.5 1019 129  1.7 7  1.9  83    0    0 248 -279  2
4217500 2854500  1  6 24  -6.5 1019 124  1.4 7  1.9  81    0    0 244 -279  2
4217500 2854500  1  7  1  -6.3 1020 119  1.0 7  1.8  79    0    0 242 -279  2
4217500 2854500  1  7  2  -7.1 1020  98  1.3 6  1.8  78    0    0 237 -280  2
4217500 2854500  1  7  3  -7.7 1020 113  0.7 4  1.7  79    0    0 223 -281  2
4217500 2854500  1  7  4  -7.7 1021 119  0.8 6  1.8  84    0    0 222 -281  2
4217500 2854500  1  7  5  -7.2 1022 108  0.6 6  1.9  87    0    0 232 -282  2
4217500 2854500  1  7  6  -6.6 1022  91  1.1 8  1.9  87    0    0 239 -282  2
4217500 2854500  1  7  7  -6.4 1023 119  0.5 8  2.0  85    0    0 246 -283  2
4217500 2854500  1  7  8  -6.5 1024 150  0.8 8  2.0  85    0    0 246 -283  2
4217500 2854500  1  7  9  -6.6 1025 140  1.0 8  2.0  85    0    5 245 -284  2
4217500 2854500  1  7 10  -6.4 1026 160  0.5 7  2.0  86    0   33 242 -286  2
4217500 2854500  1  7 11  -6.0 1027 110  1.9 7  2.0  87    2   66 242 -290  2
4217500 2854500  1  7 12  -5.4 1027  11  0.7 5  2.1  85   13  112 240 -295  2
4217500 2854500  1  7 13  -4.8 1028 159  0.4 6  2.1  80    9  115 239 -299  2
4217500 2854500  1  7 14  -4.5 1028 223  0.9 5  2.1  78   16  115 240 -301  2
4217500 2854500  1  7 15  -4.7 1028 161  0.8 2  2.1  80   13   83 223 -302  2
4217500 2854500  1  7 16  -5.1 1029 160  0.8 4  2.1  82    1   28 217 -301  2
4217500 2854500  1  7 17  -5.8 1029 190  1.0 2  2.1  85    0    0 212 -299  2
4217500 2854500  1  7 18  -5.7 1030 183  0.9 4  2.1  85    0    0 209 -297  2
4217500 2854500  1  7 19  -5.5 1031 163  0.6 7  2.0  83    0    0 221 -297  2
4217500 2854500  1  7 20  -5.0 1032 192  1.4 8  2.1  82    0    0 231 -295  2
4217500 2854500  1  7 21  -4.6 1032 199  2.1 8  2.1  81    0    0 235 -293  2
4217500 2854500  1  7 22  -4.9 1032 171  0.5 7  2.1  81    0    0 234 -292  2
4217500 2854500  1  7 23  -4.8 1032 210  1.5 7  2.1  81    0    0 234 -292  2
4217500 2854500  1  7 24  -4.9 1032 189  1.6 8  2.1  79    0    0 238 -292  2
4217500 2854500  1  8  1  -5.2 1032 171  1.2 8  2.1  83    0    0 242 -291  2
4217500 2854500  1  8  2  -5.3 1032 170  2.7 8  2.2  87    0    0 244 -290  2
4217500 2854500  1  8  3  -5.7 1032 184  2.3 7  2.2  88    0    0 242 -289  2
4217500 2854500  1  8  4  -6.4 1033 200  1.3 7  2.1  88    0    0 238 -286  2
4217500 2854500  1  8  5  -5.9 1033 174  1.9 6  2.0  86    0    0 235 -283  2
4217500 2854500  1  8  6  -6.1 1032 174  2.5 3  2.0  84    0    0 222 -281  2
4217500 2854500  1  8  7  -6.0 1032 171  2.2 6  2.1  87    0    0 222 -279  2
4217500 2854500  1  8  8  -6.3 1031 181  2.2 7  2.1  89    0    0 239 -278  2
4217500 2854500  1  8  9  -6.7 1031 175  2.8 7  2.1  90    0    7 242 -276  2
4217500 2854500  1  8 10  -7.2 1031 171  2.7 7  2.0  91    7   45 242 -276  2
4217500 2854500  1  8 11  -7.0 1031 170  3.2 7  2.0  93    3   69 241 -278  2
4217500 2854500  1  8 12  -6.9 1031 184  3.0 7  2.1  93    0   76 242 -282  2
4217500 2854500  1  8 13  -6.7 1030 161  1.7 6  2.1  93    2   92 238 -286  2
4217500 2854500  1  8 14  -6.7 1028 164  2.9 4  2.1  92   47  123 225 -289  2
4217500 2854500  1  8 15  -6.1 1027 170  4.2 3  2.0  88   27   87 214 -289  2
4217500 2854500  1  8 16  -6.1 1026 170  3.3 4  2.0  85    3   31 217 -288  2
4217500 2854500  1  8 17  -6.6 1025 165  4.0 4  2.0  85    0    0 224 -286  2
4217500 2854500  1  8 18  -7.3 1025 170  3.5 4  2.0  88    0    0 225 -283  2
4217500 2854500  1  8 19  -7.2 1024 180  3.5 5  1.9  89    0    0 231 -282  2
4217500 2854500  1  8 20  -7.0 1023 170  3.5 7  1.9  88    0    0 240 -282  2
4217500 2854500  1  8 21  -6.8 1022 177  3.1 8  2.0  88    0    0 248 -282  2
4217500 2854500  1  8 22  -6.3 1021 190  3.4 7  2.0  87    0    0 251 -283  2
4217500 2854500  1  8 23  -5.9 1020 174  2.9 7  2.0  84    0    0 251 -283  2
4217500 2854500  1  8 24  -5.8 1020 183  3.8 7  2.0  82    0    0 254 -283  2
4217500 2854500  1  9  1  -6.1 1019 200  2.6 8  2.0  81    0    0 257 -283  2
4217500 2854500  1  9  2  -5.9 1017 192  2.9 8  1.9  80    0    0 262 -284  2
4217500 2854500  1  9  3  -5.5 1017 202  2.5 8  1.9  78    0    0 265 -286  2
4217500 2854500  1  9  4  -4.9 1016 220  2.7 8  2.0  78    0    0 269 -288  2
4217500 2854500  1  9  5  -4.5 1015 203  3.7 8  2.1  79    0    0 273 -290  2
4217500 2854500  1  9  6  -4.4 1015 226  3.2 8  2.2  83    0    0 276 -291  2
4217500 2854500  1  9  7  -4.1 1014 230  2.6 8  2.4  89    0    0 279 -292  2
4217500 2854500  1  9  8  -3.7 1014 220  2.8 8  2.6  91    0    0 281 -294  2
4217500 2854500  1  9  9  -3.2 1014 238  2.8 8  2.7  92    0    2 284 -297  2
4217500 2854500  1  9 10  -2.7 1014 220  2.0 7  2.8  92    0   32 280 -299  2
4217500 2854500  1  9 11  -2.1 1014 238  3.1 8  2.9  92    0   41 283 -302  2
4217500 2854500  1  9 12  -1.3 1014 251  3.9 7  3.1  92    4   98 284 -304  2
4217500 2854500  1  9 13  -0.5 1014 231  3.1 7  3.3  93    0   60 280 -307  2
4217500 2854500  1  9 14   0.1 1012 242  3.1 8  3.5  94    0   26 288 -309  2
4217500 2854500  1  9 15   0.8 1012 240  2.4 8  3.6  92    0   19 297 -309  2
4217500 2854500  1  9 16   1.1 1011 240  2.5 8  3.7  91    0    9 301 -309  2
4217500 2854500  1  9 17   1.1 1011 233  3.2 8  3.8  93    0    0 304 -309  2
4217500 2854500  1  9 18   1.2 1011 221  3.3 8  3.9  93    0    0 306 -309  2
4217500 2854500  1  9 19   1.4 1010 220  3.5 8  3.8  92    0    0 309 -309  2
4217500 2854500  1  9 20   1.4 1008 203  3.9 8  3.7  89    0    0 310 -309  2
4217500 2854500  1  9 21   1.2 1007 211  5.2 8  3.7  88    0    0 311 -310  2
4217500 2854500  1  9 22   1.1 1005 220  4.1 8  3.8  92    0    0 312 -310  2
4217500 2854500  1  9 23   0.8 1003 209  5.8 8  3.9  95    0    0 311 -310  2
4217500 2854500  1  9 24   0.8 1001 210  6.1 8  3.9  95    0    0 312 -310  2
4217500 2854500  1 10  1   0.6  998 220  5.3 8  3.9  97    0    0 311 -311  2
4217500 2854500  1 10  2   0.8  995 216  7.2 8  4.0  98    0    0 311 -312  2
4217500 2854500  1 10  3   0.6  993 224  7.6 8  4.0  98    0    0 311 -313  2
4217500 2854500  1 10  4   1.7  991 240  5.7 8  4.1  97    0    0 312 -314  2
4217500 2854500  1 10  5   2.5  989 248  5.9 7  4.3  95    0    0 307 -314  2
4217500 2854500  1 10  6   3.0  990 255  6.4 7  4.4  93    0    0 301 -315  2
4217500 2854500  1 10  7   3.1  989 240  4.5 6  4.4  92    0    0 293 -315  2
4217500 2854500  1 10  8   3.0  987 240  4.9 7  4.3  89    0    0 293 -315  2
4217500 2854500  1 10  9   1.8  986 253  8.3 7  4.1  88    0    3 297 -315  2
4217500 2854500  1 10 10   3.0  985 270  8.6 8  4.1  90    0   25 302 -315  2
4217500 2854500  1 10 11   3.3  985 279 10.5 8  4.4  89    0   51 308 -315  2
4217500 2854500  1 10 12   4.0  986 278 10.4 7  4.2  83   22  108 299 -315  2
4217500 2854500  1 10 13   4.3  987 280  7.9 5  3.9  74   52  122 276 -315  2
4217500 2854500  1 10 14   4.0  988 279 11.0 4  3.6  69    4   86 251 -315  2
4217500 2854500  1 10 15   3.4  988 280  8.1 5  3.5  70    2   62 250 -315  2
4217500 2854500  1 10 16   3.3  989 280  7.3 7  3.4  68    0    9 273 -315  2
4217500 2854500  1 10 17   3.3  989 279  8.4 7  3.2  66    0    0 283 -315  2
4217500 2854500  1 10 18   2.3  990 270  8.0 6  3.2  67    0    0 274 -315  2
4217500 2854500  1 10 19   1.8  989 280  5.3 5  3.2  72    0    0 261 -314  2
4217500 2854500  1 10 20   1.5  989 275  8.7 4  3.2  74    0    0 248 -313  2
4217500 2854500  1 10 21   1.4  989 281  7.9 5  3.2  74    0    0 247 -311  2
4217500 2854500  1 10 22   1.2  989 270  4.9 5  3.2  76    0    0 253 -309  2
4217500 2854500  1 10 23   0.8  989 274  6.9 4  3.2  78    0    0 246 -307  2
4217500 2854500  1 10 24   1.2  988 271  6.6 6  3.2  78    0    0 252 -306  2
4217500 2854500  1 11  1   1.1  988 280  5.4 5  3.3  78    0    0 258 -305  2
4217500 2854500  1 11  2   0.8  987 274  6.2 5  3.4  81    0    0 251 -304  2
4217500 2854500  1 11  3   0.7  986 274  5.8 5  3.4  82    0    0 249 -304  2
4217500 2854500  1 11  4   0.6  986 270  4.4 7  3.4  84    0    0 259 -303  2
4217500 2854500  1 11  5   0.9  986 273  5.9 7  3.5  85    0    0 268 -302  2
4217500 2854500  1 11  6   0.9  985 272  6.3 5  3.5  83    0    0 257 -302  2
4217500 2854500  1 11  7   1.1  985 270  5.0 6  3.5  82    0    0 252 -301  2
4217500 2854500  1 11  8   1.2  985 280  5.2 7  3.5  82    0    0 262 -302  2
4217500 2854500  1 11  9   1.1  985 284  8.1 7  3.5  82    0    7 267 -303  2
4217500 2854500  1 11 10   1.2  985 280  5.5 7  3.4  81    3   47 267 -306  2
4217500 2854500  1 11 11   1.4  986 284  9.0 6  3.4  79    1   67 262 -309  2
4217500 2854500  1 11 12   1.8  986 293  9.9 6  3.3  75    5  103 258 -311  2
4217500 2854500  1 11 13   1.7  986 300  8.1 5  3.2  73    8  118 251 -312  2
4217500 2854500  1 11 14   2.1  987 307 11.2 6  3.2  71    3   94 249 -313  2
4217500 2854500  1 11 15   1.0  986 310  6.4 7  3.3  75    0   32 258 -314  2
4217500 2854500  1 11 16   1.0  988 310  6.4 8  3.5  83    0   16 268 -314  2
4217500 2854500  1 11 17   1.0  989 309  9.3 7  3.4  81    0    1 269 -314  2
4217500 2854500  1 11 18   1.2  989 304  8.3 7  3.3  77    0    0 265 -314  2
4217500 2854500  1 11 19   1.6  990 319  6.0 8  3.1  73    0    0 273 -314  2
4217500 2854500  1 11 20   1.8  991 305  6.8 8  3.1  70    0    0 280 -314  2
4217500 2854500  1 11 21   1.6  991 303  5.4 7  3.0  69    0    0 277 -315  2
