Koordinatensystem : Lambert konform konisch
Rechtswert        : 3884500 Meter
Hochwert          : 2925500 Meter
Hoehenlage        : 9 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3884500 2925500  1  1 21   0.2  990 254  1.1 6  3.8  96    0    0 276 -314  0
3884500 2925500  1  1 22   0.3  991 297  4.4 6  3.8  96    0    0 269 -315  0
3884500 2925500  1  1 23   0.3  992 267  4.3 7  3.8  97    0    0 275 -315  0
3884500 2925500  1  1 24   0.7  992 257  4.5 8  3.9  97    0    0 286 -315  0
3884500 2925500  1  2  1   2.4  992 305  9.7 6  3.8  88    0    0 287 -315  0
3884500 2925500  1  2  2   2.5  992 296  6.0 6  3.7  81    0    0 283 -315  0
3884500 2925500  1  2  3   2.9  993 277  7.0 6  3.7  78    0    0 285 -315  0
3884500 2925500  1  2  4   2.5  994 277  6.3 6  3.8  80    0    0 286 -315  0
3884500 2925500  1  2  5   2.4  995 287  6.4 7  3.8  82    0    0 292 -315  0
3884500 2925500  1  2  6   1.6  995 289  5.5 6  3.8  85    0    0 291 -315  0
3884500 2925500  1  2  7   0.8  996 328  4.0 5  3.9  92    0    0 280 -315  0
3884500 2925500  1  2  8   1.0  997 319  2.3 5  3.8  92    0    0 273 -315  0
3884500 2925500  1  2  9   0.4  999 320  0.6 5  3.6  88    0    0 271 -315  0
3884500 2925500  1  2 10  -0.4 1001 340  1.8 4  3.4  88   10   29 259 -315  0
3884500 2925500  1  2 11   0.3 1002 288  2.2 3  3.4  89   65   40 244 -315  0
3884500 2925500  1  2 12   1.4 1004 309  2.9 4  3.6  87   30   78 246 -315  0
3884500 2925500  1  2 13   2.4 1005 351  3.6 6  3.4  78   10   84 269 -315  0
3884500 2925500  1  2 14   2.4 1007   3  4.4 8  3.1  69    8   75 294 -315  0
3884500 2925500  1  2 15   2.3 1008 355  4.4 8  3.1  68    0   34 305 -315  0
3884500 2925500  1  2 16   2.2 1010   3  4.8 7  3.1  70    0   12 300 -315  0
3884500 2925500  1  2 17   1.9 1011   1  4.1 7  3.3  75    0    1 293 -314  0
3884500 2925500  1  2 18   1.8 1013  10  4.5 7  3.3  76    0    0 293 -313  0
3884500 2925500  1  2 19   1.8 1014  19  5.4 7  3.2  73    0    0 292 -313  0
3884500 2925500  1  2 20   1.3 1016  12  4.2 6  3.1  73    0    0 285 -312  0
3884500 2925500  1  2 21   0.8 1017  11  3.9 5  3.0  73    0    0 273 -312  0
3884500 2925500  1  2 22   0.1 1019   1  3.1 5  2.9  73    0    0 265 -312  0
3884500 2925500  1  2 23  -0.7 1020   1  2.5 5  2.8  77    0    0 263 -311  0
3884500 2925500  1  2 24  -1.2 1021   5  1.7 3  2.8  81    0    0 250 -311  0
3884500 2925500  1  3  1   0.7 1022 349  3.1 6  2.9  78    0    0 258 -311  0
3884500 2925500  1  3  2   1.2 1023 336  2.4 8  2.9  72    0    0 290 -309  0
3884500 2925500  1  3  3   1.4 1023 357  2.8 8  2.9  70    0    0 303 -307  0
3884500 2925500  1  3  4   1.6 1024 358  2.4 8  3.1  73    0    0 304 -306  0
3884500 2925500  1  3  5   1.5 1025   6  2.3 7  3.2  77    0    0 298 -304  0
3884500 2925500  1  3  6   1.5 1026   6  2.7 7  3.3  79    0    0 291 -302  0
3884500 2925500  1  3  7   1.2 1027   5  2.6 7  3.4  81    0    0 290 -301  0
3884500 2925500  1  3  8   0.2 1028   5  2.6 4  3.2  82    0    0 270 -299  0
3884500 2925500  1  3  9  -1.4 1028  36  2.1 3  3.1  86    0    0 242 -298  0
3884500 2925500  1  3 10  -0.1 1029  47  3.2 2  3.1  87   13   29 231 -298  0
3884500 2925500  1  3 11   0.2 1030  37  3.1 2  3.1  84   76   40 227 -299  0
3884500 2925500  1  3 12   0.7 1031  49  2.5 1  3.1  82  103   52 222 -301  0
3884500 2925500  1  3 13   1.9 1032  78  1.6 1  3.1  75  108   58 218 -304  0
3884500 2925500  1  3 14   2.1 1032  89  1.3 1  2.9  68  112   45 219 -306  0
3884500 2925500  1  3 15   1.1 1032  87  0.8 0  2.7  65   85   32 212 -305  0
3884500 2925500  1  3 16   0.6 1032  76  0.4 0  2.6  65   24   22 206 -303  0
3884500 2925500  1  3 17  -3.1 1032   7  0.8 0  2.4  70    0    1 199 -300  0
3884500 2925500  1  3 18  -4.2 1032  75  0.5 0  2.2  77    0    0 193 -297  0
3884500 2925500  1  3 19  -4.7 1033 359  0.2 0  2.2  81    0    0 191 -295  0
3884500 2925500  1  3 20  -5.8 1033 203  0.6 0  2.1  84    0    0 189 -294  0
3884500 2925500  1  3 21  -7.0 1033 360  0.5 0  2.0  87    0    0 186 -294  0
3884500 2925500  1  3 22  -7.4 1033 343  0.4 0  2.0  94    0    0 185 -293  0
3884500 2925500  1  3 23  -8.4 1034 211  0.5 0  1.9  95    0    0 183 -292  0
3884500 2925500  1  3 24  -8.9 1034   2  0.5 0  1.8  95    0    0 182 -292  0
3884500 2925500  1  4  1  -6.8 1034 295  0.6 0  1.9  92    0    0 184 -291  0
3884500 2925500  1  4  2  -7.1 1034 325  0.6 1  1.9  87    0    0 189 -291  0
3884500 2925500  1  4  3  -7.3 1034   2  0.3 3  1.9  89    0    0 200 -289  0
3884500 2925500  1  4  4  -7.6 1034   3  0.6 3  1.9  90    0    0 206 -288  0
3884500 2925500  1  4  5  -7.9 1034 230  0.5 3  1.9  92    0    0 203 -287  0
3884500 2925500  1  4  6  -7.3 1034   2  0.7 5  1.9  91    0    0 210 -286  0
3884500 2925500  1  4  7  -7.7 1034   1  0.7 2  1.9  89    0    0 205 -285  0
3884500 2925500  1  4  8  -7.6 1034  70  1.0 4  1.8  89    0    0 200 -284  0
3884500 2925500  1  4  9  -7.1 1034   2  0.7 4  1.9  87    0    0 206 -283  0
3884500 2925500  1  4 10  -6.7 1034 118  1.2 6  1.9  85   10   28 212 -283  0
3884500 2925500  1  4 11  -5.8 1035  98  1.2 6  2.0  85   20   56 221 -284  0
3884500 2925500  1  4 12  -5.4 1035 108  1.6 6  2.2  88    7   74 226 -288  0
3884500 2925500  1  4 13  -5.5 1034  99  1.6 5  2.3  91    5   76 225 -291  0
3884500 2925500  1  4 14  -5.3 1034 109  1.1 5  2.3  91    0   63 222 -294  0
3884500 2925500  1  4 15  -5.7 1034 119  1.1 7  2.2  91    0   50 229 -294  0
3884500 2925500  1  4 16  -5.7 1034  99  1.1 6  2.2  92    2   21 231 -292  0
3884500 2925500  1  4 17  -5.7 1034 108  1.1 6  2.2  91    0    1 225 -289  0
3884500 2925500  1  4 18  -6.3 1034  99  1.2 6  2.2  91    0    0 221 -286  0
3884500 2925500  1  4 19  -6.4 1034 118  1.0 3  2.1  89    0    0 210 -284  0
3884500 2925500  1  4 20  -6.7 1034 109  1.3 2  2.0  87    0    0 197 -283  0
3884500 2925500  1  4 21  -6.3 1034  99  2.2 3  2.0  88    0    0 198 -282  0
3884500 2925500  1  4 22  -5.8 1034 128  2.0 3  2.1  87    0    0 200 -280  0
3884500 2925500  1  4 23  -6.0 1034 128  2.2 2  2.0  86    0    0 197 -280  0
3884500 2925500  1  4 24  -6.3 1034 128  1.5 0  2.0  87    0    0 190 -279  0
3884500 2925500  1  5  1  -9.3 1033 109  1.7 1  1.9  94    0    0 183 -278  0
3884500 2925500  1  5  2  -9.8 1034 100  0.8 0  1.8 100    0    0 179 -278  0
3884500 2925500  1  5  3  -8.7 1034 100  1.4 0  1.8 100    0    0 178 -278  0
3884500 2925500  1  5  4  -9.0 1034 110  1.8 0  1.9 100    0    0 180 -278  0
3884500 2925500  1  5  5  -9.1 1033 119  2.3 0  1.9 100    0    0 179 -277  0
3884500 2925500  1  5  6  -9.3 1033 128  2.2 0  1.9 100    0    0 179 -277  0
3884500 2925500  1  5  7  -9.1 1032 128  2.0 0  1.8  99    0    0 180 -277  0
3884500 2925500  1  5  8  -8.8 1032 120  2.2 2  1.8  96    0    0 183 -277  0
3884500 2925500  1  5  9  -9.2 1032 109  1.7 2  1.8  95    0    0 186 -277  0
3884500 2925500  1  5 10  -8.8 1032 121  2.2 0  1.8  96   26   36 183 -278  0
3884500 2925500  1  5 11  -7.7 1032 121  2.3 0  1.9  95  100   60 180 -280  0
3884500 2925500  1  5 12  -7.0 1031 120  2.6 0  2.0  93  144   73 182 -283  0
3884500 2925500  1  5 13  -6.7 1030 121  4.0 0  2.0  92  169   71 183 -287  0
3884500 2925500  1  5 14  -6.1 1029 139  4.5 0  2.1  89  138   71 183 -289  0
3884500 2925500  1  5 15  -5.8 1028 131  5.2 1  2.0  85  100   56 186 -291  0
3884500 2925500  1  5 16  -6.0 1027 139  5.3 2  2.0  82   39   33 191 -290  0
3884500 2925500  1  5 17  -6.8 1027 129  4.4 1  1.9  82    0    2 190 -288  0
3884500 2925500  1  5 18  -7.3 1026 131  4.4 1  1.9  85    0    0 188 -286  0
3884500 2925500  1  5 19  -7.4 1026 130  4.8 1  1.9  87    0    0 189 -284  0
3884500 2925500  1  5 20  -7.3 1025 131  4.4 1  1.9  87    0    0 190 -283  0
3884500 2925500  1  5 21  -7.3 1024 131  5.2 1  1.9  86    0    0 191 -282  0
3884500 2925500  1  5 22  -7.2 1023 121  4.7 1  1.8  84    0    0 192 -281  0
3884500 2925500  1  5 23  -7.2 1023 120  4.8 2  1.8  83    0    0 197 -281  0
3884500 2925500  1  5 24  -7.6 1022 120  4.4 1  1.8  84    0    0 198 -281  0
3884500 2925500  1  6  1  -7.6 1021 130  2.8 1  1.8  86    0    0 198 -281  0
3884500 2925500  1  6  2  -7.7 1020 121  3.1 1  1.8  87    0    0 199 -281  0
3884500 2925500  1  6  3  -7.8 1020 121  3.1 1  1.8  88    0    0 200 -281  0
3884500 2925500  1  6  4  -7.4 1019 122  3.0 2  1.9  87    0    0 203 -280  0
3884500 2925500  1  6  5  -7.4 1019 122  3.4 3  1.9  86    0    0 212 -280  0
3884500 2925500  1  6  6  -7.5 1018 124  3.5 4  1.8  86    0    0 218 -279  0
3884500 2925500  1  6  7  -7.7 1018 121  3.4 4  1.8  86    0    0 222 -279  0
3884500 2925500  1  6  8  -7.6 1018 121  3.5 3  1.8  86    0    0 220 -279  0
3884500 2925500  1  6  9  -8.0 1018 120  3.9 3  1.8  86    0    0 217 -278  0
3884500 2925500  1  6 10  -7.5 1018 117  4.0 6  1.8  86    0    7 230 -277  0
3884500 2925500  1  6 11  -7.3 1018 120  4.1 7  1.8  85    0   40 248 -277  0
3884500 2925500  1  6 12  -6.6 1019 119  4.2 6  1.8  83    2   88 251 -279  0
3884500 2925500  1  6 13  -5.8 1019 118  3.9 7  1.9  81    2   95 255 -282  0
3884500 2925500  1  6 14  -4.5 1019 120  3.8 6  1.9  76    9  105 260 -285  0
3884500 2925500  1  6 15  -5.3 1019 130  3.3 6  1.9  72    3   67 257 -285  0
3884500 2925500  1  6 16  -6.0 1020 119  2.6 7  1.8  74    0   29 260 -284  0
3884500 2925500  1  6 17  -6.8 1020 129  2.3 7  1.9  81    0    2 264 -281  0
3884500 2925500  1  6 18  -7.2 1021 108  2.2 6  1.9  85    0    0 259 -278  0
3884500 2925500  1  6 19  -7.7 1022  79  1.7 6  1.9  87    0    0 253 -277  0
3884500 2925500  1  6 20  -7.0 1023  88  1.7 6  1.9  87    0    0 253 -276  0
3884500 2925500  1  6 21  -7.0 1023 107  2.4 7  2.0  88    0    0 259 -275  0
3884500 2925500  1  6 22  -6.9 1024  96  2.1 5  2.0  89    0    0 254 -274  0
3884500 2925500  1  6 23  -7.2 1024  88  2.1 5  2.0  89    0    0 245 -274  0
3884500 2925500  1  6 24  -8.1 1025  86  2.1 4  1.9  91    0    0 238 -273  0
3884500 2925500  1  7  1  -8.7 1025  78  1.6 4  1.8  93    0    0 231 -273  0
3884500 2925500  1  7  2  -9.1 1026  79  1.6 5  1.8  95    0    0 232 -272  0
3884500 2925500  1  7  3  -9.2 1027  77  2.0 5  1.8  96    0    0 235 -272  0
3884500 2925500  1  7  4  -7.7 1027  98  3.2 6  1.9  96    0    0 240 -271  0
3884500 2925500  1  7  5  -7.6 1028 105  3.2 8  2.0  96    0    0 252 -271  0
3884500 2925500  1  7  6  -7.2 1029  87  3.2 7  2.0  95    0    0 254 -271  0
3884500 2925500  1  7  7  -7.1 1029  87  2.6 8  2.0  94    0    0 251 -271  0
3884500 2925500  1  7  8  -6.5 1030  49  2.1 8  2.1  92    0    0 254 -271  0
3884500 2925500  1  7  9  -6.2 1031  68  2.2 8  2.1  91    0    0 253 -270  0
3884500 2925500  1  7 10  -5.4 1032  78  2.1 7  2.2  91    0   20 251 -271  0
3884500 2925500  1  7 11  -5.1 1033  89  2.1 8  2.3  90    0   38 255 -273  0
3884500 2925500  1  7 12  -5.3 1033  70  2.0 8  2.2  89    0   38 263 -278  0
3884500 2925500  1  7 13  -5.1 1034 178  0.7 8  2.2  89    0   39 264 -282  0
3884500 2925500  1  7 14  -4.8 1034   1  0.7 8  2.3  90    0   32 263 -286  0
3884500 2925500  1  7 15  -5.0 1034 181  0.6 8  2.2  87    0   25 256 -286  0
3884500 2925500  1  7 16  -5.2 1034  89  1.1 8  2.2  86    0   10 248 -285  0
3884500 2925500  1  7 17  -5.3 1035 188  0.8 8  2.2  87    0    1 238 -282  0
3884500 2925500  1  7 18  -5.4 1035 109  1.3 8  2.1  86    0    0 234 -279  0
3884500 2925500  1  7 19  -5.5 1035 132  2.6 7  2.1  87    0    0 229 -278  0
3884500 2925500  1  7 20  -5.3 1036 160  2.7 7  2.2  88    0    0 226 -277  0
3884500 2925500  1  7 21  -5.7 1036 152  2.9 6  2.1  88    0    0 224 -277  0
3884500 2925500  1  7 22  -6.0 1036 182  3.3 7  2.1  86    0    0 223 -277  0
3884500 2925500  1  7 23  -6.5 1036 162  4.1 7  2.0  87    0    0 226 -278  0
3884500 2925500  1  7 24  -6.6 1036 171  3.7 8  2.0  90    0    0 231 -279  0
3884500 2925500  1  8  1  -6.5 1036 162  3.6 8  2.0  90    0    0 236 -280  0
3884500 2925500  1  8  2  -6.3 1035 183  4.0 8  2.1  90    0    0 237 -281  0
3884500 2925500  1  8  3  -6.7 1035 183  3.6 8  2.0  90    0    0 239 -282  0
3884500 2925500  1  8  4  -6.5 1034 173  3.1 8  2.1  91    0    0 241 -284  0
3884500 2925500  1  8  5  -6.7 1034 162  2.7 8  2.1  92    0    0 243 -285  0
3884500 2925500  1  8  6  -5.8 1033 176  3.2 8  2.1  91    0    0 247 -285  0
3884500 2925500  1  8  7  -5.3 1032 173  3.2 8  2.2  91    0    0 251 -286  0
3884500 2925500  1  8  8  -5.0 1032 174  3.4 7  2.2  88    0    0 249 -286  0
3884500 2925500  1  8  9  -4.8 1031 184  3.2 7  2.3  87    0    0 247 -286  0
3884500 2925500  1  8 10  -4.2 1031 184  3.4 7  2.3  88    3   35 250 -287  0
3884500 2925500  1  8 11  -3.5 1031 184  3.7 6  2.4  84    8   73 247 -290  0
3884500 2925500  1  8 12  -3.0 1030 194  4.4 5  2.4  82    4   86 241 -293  0
3884500 2925500  1  8 13  -2.3 1029 194  4.7 4  2.5  81    8  102 235 -297  0
3884500 2925500  1  8 14  -2.0 1027 193  4.2 7  2.5  80    0   46 247 -299  0
3884500 2925500  1  8 15  -2.0 1026 193  4.5 7  2.6  80    0   30 262 -301  0
3884500 2925500  1  8 16  -1.7 1025 205  3.2 7  2.8  85    0   16 266 -301  0
3884500 2925500  1  8 17  -1.4 1024 185  4.0 8  3.0  91    0    0 274 -301  0
3884500 2925500  1  8 18  -1.5 1023 195  5.3 8  3.1  92    0    0 281 -303  0
3884500 2925500  1  8 19  -0.8 1022 195  3.6 8  3.2  93    0    0 286 -306  0
3884500 2925500  1  8 20   0.0 1022 214  4.0 8  3.4  94    0    0 292 -308  0
3884500 2925500  1  8 21   0.0 1021 225  3.6 8  3.6  95    0    0 296 -308  0
3884500 2925500  1  8 22   0.4 1021 225  3.2 8  3.6  94    0    0 299 -309  0
3884500 2925500  1  8 23   0.2 1021 234  4.5 8  3.7  95    0    0 301 -310  0
3884500 2925500  1  8 24   0.3 1021 234  3.7 8  3.7  98    0    0 302 -310  0
3884500 2925500  1  9  1   0.3 1021 254  3.3 8  3.8  98    0    0 304 -310  0
3884500 2925500  1  9  2   0.4 1020 242  1.6 4  3.8  99    0    0 291 -310  0
3884500 2925500  1  9  3   0.4 1020 248  1.5 7  3.9 100    0    0 286 -311  0
3884500 2925500  1  9  4   0.7 1020 254  1.5 7  3.9  99    0    0 298 -312  0
3884500 2925500  1  9  5   1.0 1020 254  1.7 3  3.9  98    0    0 282 -313  0
3884500 2925500  1  9  6   1.3 1020 255  1.9 6  4.0  98    0    0 277 -313  0
3884500 2925500  1  9  7   1.9 1020 272  2.6 6  4.1  97    0    0 291 -312  0
3884500 2925500  1  9  8   1.9 1020 263  2.6 6  4.2  97    0    0 291 -309  0
3884500 2925500  1  9  9   1.7 1020 264  1.9 7  4.1  95    0    0 294 -306  0
3884500 2925500  1  9 10   1.9 1020 255  2.6 7  4.1  95    0   15 298 -305  0
3884500 2925500  1  9 11   2.0 1020 235  3.1 8  4.2  96    1   59 303 -307  0
3884500 2925500  1  9 12   1.9 1020 254  2.6 7  4.2  96    4   96 301 -311  0
3884500 2925500  1  9 13   2.5 1019 233  3.1 6  4.2  96    2   94 289 -314  0
3884500 2925500  1  9 14   2.8 1018 224  3.1 7  4.3  95    0   63 291 -315  0
3884500 2925500  1  9 15   3.2 1017 224  3.0 8  4.4  94    0   29 305 -316  0
3884500 2925500  1  9 16   3.2 1016 223  3.9 8  4.4  94    0   10 315 -316  0
3884500 2925500  1  9 17   3.1 1014 214  4.6 8  4.5  94    0    1 318 -316  0
3884500 2925500  1  9 18   3.5 1013 224  5.1 8  4.5  93    0    0 321 -316  0
3884500 2925500  1  9 19   3.8 1011 223  5.6 8  4.5  92    0    0 324 -316  0
3884500 2925500  1  9 20   3.7 1009 230  8.0 8  4.6  92    0    0 328 -316  0
3884500 2925500  1  9 21   3.8 1007 224  6.5 8  4.6  93    0    0 329 -317  0
3884500 2925500  1  9 22   4.0 1005 233  6.4 8  4.7  92    0    0 330 -319  0
3884500 2925500  1  9 23   4.8 1002 253  6.6 8  4.8  92    0    0 332 -320  0
3884500 2925500  1  9 24   5.8 1001 272  7.9 8  5.1  90    0    0 335 -321  0
3884500 2925500  1 10  1   6.0  999 269  8.6 7  5.1  88    0    0 332 -323  0
3884500 2925500  1 10  2   5.3  999 270  9.2 5  4.8  84    0    0 311 -327  0
3884500 2925500  1 10  3   5.3  998 270  9.9 3  4.4  78    0    0 282 -332  0
3884500 2925500  1 10  4   4.5  997 268 10.8 5  4.1  75    0    0 278 -333  0
3884500 2925500  1 10  5   4.8  996 267 14.1 7  4.2  78    0    0 303 -331  0
3884500 2925500  1 10  6   4.5  995 288 12.7 7  4.2  79    0    0 314 -329  0
3884500 2925500  1 10  7   5.1  996 299 12.9 8  4.1  76    0    0 318 -326  0
3884500 2925500  1 10  8   4.9  997 297 12.0 8  4.0  73    0    0 323 -325  0
3884500 2925500  1 10  9   3.9  998 298 10.9 8  3.9  74    0    0 318 -325  0
3884500 2925500  1 10 10   3.9 1000 307 10.5 6  3.6  71    0   14 299 -324  0
3884500 2925500  1 10 11   4.2 1000 298 11.3 5  3.2  63   22   80 274 -324  0
3884500 2925500  1 10 12   4.7 1001 298 10.2 2  3.3  63   77  105 244 -325  0
3884500 2925500  1 10 13   5.1 1001 308 10.6 2  3.4  63   79  115 223 -326  0
3884500 2925500  1 10 14   4.6 1001 308 10.2 3  3.2  60   19  104 223 -327  0
3884500 2925500  1 10 15   1.6 1001 298  6.3 4  3.5  72   16   77 235 -327  0
3884500 2925500  1 10 16   3.0 1001 297  6.4 4  3.5  78   14   37 248 -325  0
3884500 2925500  1 10 17   2.6 1002 277  5.9 5  3.5  75    0    7 258 -321  0
3884500 2925500  1 10 18   1.6 1001 268  5.0 5  3.7  84    0    0 264 -319  0
3884500 2925500  1 10 19   1.7 1001 265  4.9 6  3.8  87    0    0 271 -317  0
3884500 2925500  1 10 20   1.5 1001 254  2.8 7  3.8  88    0    0 284 -316  0
3884500 2925500  1 10 21   1.2 1000 247  2.9 6  3.8  90    0    0 284 -315  0
3884500 2925500  1 10 22   1.7  999 249  3.5 6  3.9  91    0    0 279 -315  0
3884500 2925500  1 10 23   1.4  998 259  3.8 6  3.9  91    0    0 279 -315  0
3884500 2925500  1 10 24   0.8  997 278  4.1 8  3.9  94    0    0 291 -315  0
3884500 2925500  1 11  1   0.5  997 286  4.1 7  3.9  96    0    0 296 -314  0
3884500 2925500  1 11  2   0.4  997 274  2.7 8  3.9  97    0    0 293 -312  0
3884500 2925500  1 11  3  -0.1  996 277  3.0 5  3.8  98    0    0 277 -311  0
3884500 2925500  1 11  4  -0.2  997 287  4.1 2  3.7  97    0    0 239 -311  0
3884500 2925500  1 11  5  -0.3  997 296  4.1 2  3.5  94    0    0 218 -312  0
3884500 2925500  1 11  6   0.4  997 288  4.6 3  3.5  91    0    0 222 -313  0
3884500 2925500  1 11  7   0.6  998 276  5.3 3  3.7  92    0    0 228 -314  0
3884500 2925500  1 11  8   1.1  998 286  4.5 4  3.7  90    0    0 232 -314  0
3884500 2925500  1 11  9   1.6  999 306  4.8 5  3.7  86    0    0 243 -314  0
3884500 2925500  1 11 10   2.2 1000 307  4.0 4  3.8  85    2   36 244 -314  0
3884500 2925500  1 11 11   2.9 1000 296  5.8 5  3.8  83   16   83 246 -315  0
3884500 2925500  1 11 12   2.9 1001 288  6.4 5  4.0  84   19  107 253 -315  0
3884500 2925500  1 11 13   3.7 1002 307  6.7 1  4.0  81   98  123 231 -317  0
3884500 2925500  1 11 14   2.2 1002 297  5.9 5  3.9  82   36  117 228 -319  0
3884500 2925500  1 11 15   2.9 1002 297  5.8 4  3.8  83   50   87 243 -319  0
3884500 2925500  1 11 16   3.7 1003 306  5.6 5  3.8  79   16   42 248 -318  0
3884500 2925500  1 11 17   3.0 1003 287  5.6 4  4.0  81    0    1 250 -317  0
3884500 2925500  1 11 18   2.3 1004 297  5.5 5  3.9  84    0    0 249 -316  0
3884500 2925500  1 11 19   2.3 1004 307  6.8 4  3.9  86    0    0 247 -317  0
3884500 2925500  1 11 20   1.7 1005 286  5.0 4  3.9  88    0    0 240 -318  0
3884500 2925500  1 11 21   2.6 1005 286  4.6 4  3.9  87    0    0 242 -319  0
