     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3909500 2599500  1  2 23   2.5 1015 216  1.1 7  4.0  88    0    0 299 -314  2
3909500 2599500  1  2 24   2.3 1015 229  1.3 8  4.0  88    0    0 304 -313  2
3909500 2599500  1  3  1   2.2 1014 240  1.5 8  4.0  89    0    0 308 -311  2
3909500 2599500  1  3  2   2.0 1014 207  1.6 8  3.9  90    0    0 308 -310  2
3909500 2599500  1  3  3   1.9 1014 189  2.4 7  3.9  90    0    0 301 -309  2
3909500 2599500  1  3  4   1.9 1014 195  1.8 8  3.9  90    0    0 301 -309  2
3909500 2599500  1  3  5   2.0 1014 223  1.9 7  3.9  90    0    0 300 -309  2
3909500 2599500  1  3  6   1.9 1014 224  2.7 8  3.9  90    0    0 300 -309  2
3909500 2599500  1  3  7   1.6 1014 224  2.8 8  3.9  92    0    0 304 -309  2
3909500 2599500  1  3  8   1.9 1014 210  3.5 8  3.9  92    0    0 304 -311  2
3909500 2599500  1  3  9   1.8 1014 222  2.7 8  3.9  90    0    5 303 -313  2
3909500 2599500  1  3 10   2.1 1014 212  3.1 7  4.0  92    4   48 298 -314  2
3909500 2599500  1  3 11   2.8 1014 226  3.0 8  4.2  93    1   62 298 -314  2
3909500 2599500  1  3 12   3.1 1014 205  2.7 8  4.4  94    0   58 303 -315  2
3909500 2599500  1  3 13   3.3 1013 223  3.8 8  4.5  94    0   47 300 -317  2
3909500 2599500  1  3 14   3.8 1013 220  4.4 8  4.7  95    0   41 297 -318  2
3909500 2599500  1  3 15   4.1 1012 217  5.1 8  4.8  96    0   35 296 -318  2
3909500 2599500  1  3 16   4.3 1012 198  4.6 8  4.6  89    0   18 294 -318  2
3909500 2599500  1  3 17   4.4 1011 203  4.5 7  4.3  83    0    0 289 -317  2
3909500 2599500  1  3 18   4.7 1011 196  4.5 8  4.3  81    0    0 290 -316  2
3909500 2599500  1  3 19   4.7 1011 197  3.9 8  4.3  80    0    0 295 -316  2
3909500 2599500  1  3 20   4.8 1011 198  5.0 8  4.2  79    0    0 297 -317  2
3909500 2599500  1  3 21   4.7 1010 200  4.4 7  4.2  78    0    0 296 -317  2
3909500 2599500  1  3 22   4.7 1010 193  3.7 7  4.1  78    0    0 293 -318  2
3909500 2599500  1  3 23   4.5 1010 185  3.1 7  4.1  78    0    0 294 -318  2
3909500 2599500  1  3 24   4.3 1009 199  2.4 7  4.2  80    0    0 294 -318  2
3909500 2599500  1  4  1   4.6 1009 199  3.5 8  4.1  79    0    0 300 -318  2
3909500 2599500  1  4  2   4.6 1008 199  5.0 8  4.1  78    0    0 308 -318  2
3909500 2599500  1  4  3   4.3 1008 202  2.3 8  4.1  79    0    0 310 -318  2
3909500 2599500  1  4  4   4.4 1007 217  4.1 8  4.2  80    0    0 312 -317  2
3909500 2599500  1  4  5   4.5 1007 207  4.7 8  4.2  80    0    0 313 -317  2
3909500 2599500  1  4  6   4.4 1006 208  4.5 8  4.2  79    0    0 313 -317  2
3909500 2599500  1  4  7   4.7 1006 197  4.5 8  4.2  79    0    0 315 -317  2
3909500 2599500  1  4  8   4.5 1006 198  4.4 8  4.2  79    0    0 316 -317  2
3909500 2599500  1  4  9   4.7 1006 202  4.4 8  4.3  81    0    5 317 -317  2
3909500 2599500  1  4 10   4.4 1006 208  4.5 7  4.4  84    0   14 311 -317  2
3909500 2599500  1  4 11   5.0 1006 209  4.2 8  4.6  85    0   51 313 -318  2
3909500 2599500  1  4 12   5.2 1006 213  4.7 7  4.6  84    0   74 315 -320  2
3909500 2599500  1  4 13   5.5 1005 203  4.4 7  4.6  83    0   87 310 -321  2
3909500 2599500  1  4 14   5.7 1004 189  3.5 8  4.8  84    0   41 319 -322  2
3909500 2599500  1  4 15   5.8 1004 197  2.9 8  5.0  87    0   33 329 -323  2
3909500 2599500  1  4 16   6.1 1003 194  2.8 8  5.2  88    0   21 331 -323  2
3909500 2599500  1  4 17   6.4 1003 201  3.3 8  5.3  88    0    3 333 -324  2
3909500 2599500  1  4 18   6.7 1003 205  3.4 8  5.3  87    0    0 335 -324  2
3909500 2599500  1  4 19   7.6 1002 209  4.6 8  5.4  84    0    0 337 -325  2
3909500 2599500  1  4 20   7.6 1003 218  5.9 8  5.4  82    0    0 337 -326  2
3909500 2599500  1  4 21   7.9 1003 222  5.8 8  5.5  83    0    0 339 -327  2
3909500 2599500  1  4 22   7.8 1003 210  5.1 7  5.5  82    0    0 331 -329  2
3909500 2599500  1  4 23   8.1 1003 214  4.8 7  5.5  82    0    0 323 -329  2
3909500 2599500  1  4 24   7.9 1003 214  4.8 8  5.5  82    0    0 331 -330  2
3909500 2599500  1  5  1   7.8 1004 203  4.0 8  5.4  82    0    0 338 -330  2
3909500 2599500  1  5  2   8.1 1003 224  4.0 8  5.5  82    0    0 337 -331  2
3909500 2599500  1  5  3   7.5 1004 234  4.3 7  5.4  81    0    0 329 -331  2
3909500 2599500  1  5  4   7.7 1004 242  5.0 5  5.3  81    0    0 302 -331  2
3909500 2599500  1  5  5   6.5 1005 269  3.8 5  5.2  82    0    0 282 -331  2
