     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3884500 2925500  1  4  7   4.1 1016 234  2.2 8  5.1  99    0    0 318 -336  2
3884500 2925500  1  4  8   3.8 1016 220  1.8 7  5.0  99    0    0 326 -336  2
3884500 2925500  1  4  9   3.5 1016 202  1.8 6  4.9  99    0    0 314 -336  2
3884500 2925500  1  4 10   3.4 1016 197  2.1 7  4.8  99    0   33 315 -336  2
3884500 2925500  1  4 11   3.4 1016 204  2.1 4  4.8  99   17   88 301 -337  2
3884500 2925500  1  4 12   4.0 1016 177  1.3 5  4.9 100   20  121 290 -338  2
3884500 2925500  1  4 13   5.0 1016 168  1.1 7  5.2  99    4   98 313 -341  2
3884500 2925500  1  4 14   4.8 1014 135  3.0 8  5.3  99    0   54 336 -343  2
3884500 2925500  1  4 15   4.4 1013  92  2.8 8  5.3 100    0   33 343 -343  2
3884500 2925500  1  4 16   4.8 1012 126  2.7 8  5.3 100    0   18 343 -341  2
3884500 2925500  1  4 17   5.9 1011 136  3.1 8  5.6 100    0    1 345 -338  2
3884500 2925500  1  4 18   6.9 1009 165  4.3 8  6.0  99    0    0 348 -336  2
3884500 2925500  1  4 19   7.2 1008 181  4.2 8  6.2  99    0    0 349 -336  2
3884500 2925500  1  4 20   8.0 1007 198  5.4 7  6.5  99    0    0 343 -336  2
3884500 2925500  1  4 21   8.7 1007 244  8.1 7  6.6  96    0    0 336 -336  2
3884500 2925500  1  4 22   7.4 1007 251  7.1 7  6.1  91    0    0 333 -336  2
3884500 2925500  1  4 23   7.3 1008 255  6.4 7  5.7  88    0    0 327 -336  2
3884500 2925500  1  4 24   7.4 1008 265  8.6 6  5.5  86    0    0 317 -336  2
3884500 2925500  1  5  1   5.9 1009 273  8.4 4  4.9  79    0    0 288 -335  2
3884500 2925500  1  5  2   5.0 1010 263  5.8 2  4.2  76    0    0 252 -334  2
3884500 2925500  1  5  3   4.7 1011 263  5.4 3  4.2  78    0    0 240 -335  2
3884500 2925500  1  5  4   4.5 1013 261  5.2 3  4.3  81    0    0 243 -336  2
3884500 2925500  1  5  5   3.6 1013 252  4.5 2  4.2  83    0    0 232 -337  2
3884500 2925500  1  5  6   3.5 1014 241  4.6 2  4.2  85    0    0 226 -336  2
3884500 2925500  1  5  7   3.4 1015 255  4.7 2  4.2  86    0    0 232 -335  2
3884500 2925500  1  5  8   3.2 1016 242  3.9 4  4.1  86    0    0 249 -334  2
3884500 2925500  1  5  9   3.1 1017 234  3.8 4  4.2  88    0    0 264 -331  2
3884500 2925500  1  5 10   2.2 1017 246  3.9 4  4.1  90    8   38 262 -329  2
3884500 2925500  1  5 11   2.8 1018 246  3.4 4  4.1  91   37   77 259 -328  2
3884500 2925500  1  5 12   4.1 1018 240  2.7 5  4.3  89   77  108 266 -328  2
3884500 2925500  1  5 13   5.0 1019 224  3.7 5  4.4  84  100  114 272 -330  2
3884500 2925500  1  5 14   5.6 1019 213  3.8 5  4.4  80   90  103 273 -331  2
3884500 2925500  1  5 15   5.8 1019 212  3.7 3  4.4  78   63   77 262 -331  2
3884500 2925500  1  5 16   5.2 1019 193  3.0 4  4.4  78   17   37 253 -329  2
3884500 2925500  1  5 17   4.6 1018 182  2.6 5  4.3  80    0    3 259 -326  2
3884500 2925500  1  5 18   4.1 1018 182  2.6 5  4.2  81    0    0 260 -323  2
3884500 2925500  1  5 19   3.8 1018 172  3.2 5  4.1  82    0    0 260 -320  2
3884500 2925500  1  5 20   4.2 1018 183  3.3 4  4.2  84    0    0 257 -319  2
3884500 2925500  1  5 21   4.3 1018 183  3.2 3  4.3  83    0    0 249 -319  2
3884500 2925500  1  5 22   4.3 1018 183  3.2 3  4.2  83    0    0 247 -322  2
3884500 2925500  1  5 23   4.3 1017 192  2.7 2  4.2  82    0    0 245 -324  2
3884500 2925500  1  5 24   4.3 1017 183  3.2 2  4.3  83    0    0 242 -324  2
3884500 2925500  1  6  1   4.2 1017 182  3.4 2  4.3  84    0    0 244 -324  2
3884500 2925500  1  6  2   3.8 1016 182  2.8 1  4.3  86    0    0 241 -323  2
3884500 2925500  1  6  3   3.7 1016 173  2.7 1  4.3  87    0    0 237 -322  2
3884500 2925500  1  6  4   3.8 1016 188  3.1 0  4.4  89    0    0 234 -322  2
3884500 2925500  1  6  5   3.9 1015 182  3.2 0  4.5  89    0    0 231 -325  2
3884500 2925500  1  6  6   3.9 1015 171  3.0 0  4.5  90    0    0 230 -326  2
3884500 2925500  1  6  7   4.2 1015 181  3.1 0  4.5  90    0    0 231 -328  2
3884500 2925500  1  6  8   4.5 1014 183  3.1 2  4.6  89    0    0 241 -328  2
3884500 2925500  1  6  9   4.4 1014 172  4.4 3  4.6  88    0    0 254 -329  2
3884500 2925500  1  6 10   5.6 1014 194  4.0 6  4.7  87    0    0 271 -330  2
3884500 2925500  1  6 11   6.5 1014 194  4.2 7  4.8  83   38   85 293 -333  2
3884500 2925500  1  6 12   7.2 1014 193  4.7 7  4.9  80    6   93 298 -336  2
3884500 2925500  1  6 13   8.4 1013 203  4.7 5  5.1  78   50  129 290 -340  2
3884500 2925500  1  6 14   9.0 1013 213  4.7 5  5.3  75   19  105 284 -342  2
3884500 2925500  1  6 15   8.8 1012 204  4.6 6  5.3  75    5   67 291 -342  2
3884500 2925500  1  6 16   9.0 1012 213  4.3 8  5.4  76    0   26 307 -341  2
3884500 2925500  1  6 17   8.8 1012 224  2.8 8  5.6  78    0    2 318 -340  2
3884500 2925500  1  6 18   8.6 1012 243  2.5 8  5.8  82    0    0 321 -340  2
3884500 2925500  1  6 19   8.0 1013 234  3.4 8  6.2  90    0    0 325 -340  2
3884500 2925500  1  6 20   7.9 1013 214  3.4 8  6.4  96    0    0 328 -340  2
3884500 2925500  1  6 21   8.0 1013 224  3.5 8  6.4  96    0    0 331 -341  2
3884500 2925500  1  6 22   8.1 1014 233  3.5 8  6.5  96    0    0 333 -343  2
3884500 2925500  1  6 23   8.1 1014 243  3.6 8  6.5  97    0    0 335 -344  2
3884500 2925500  1  6 24   8.1 1015 254  3.7 8  6.5  97    0    0 337 -344  2
3884500 2925500  1  7  1   7.7 1015 253  2.5 8  6.4  97    0    0 337 -342  2
3884500 2925500  1  7  2   7.4 1016 243  2.5 8  6.3  97    0    0 336 -340  2
3884500 2925500  1  7  3   7.7 1017 252  3.3 8  6.3  97    0    0 335 -337  2
3884500 2925500  1  7  4   7.6 1017 242  3.3 8  6.3  98    0    0 334 -335  2
3884500 2925500  1  7  5   7.4 1017 243  3.1 8  6.3  98    0    0 330 -335  2
3884500 2925500  1  7  6   7.2 1018 253  3.3 7  6.1  96    0    0 321 -332  2
3884500 2925500  1  7  7   6.8 1018 252  3.3 8  5.8  93    0    0 318 -329  2
3884500 2925500  1  7  8   6.4 1019 254  3.4 7  5.6  92    0    0 313 -327  2
3884500 2925500  1  7  9   5.9 1019 244  4.5 7  5.3  91    0    0 302 -326  2
3884500 2925500  1  7 10   5.5 1020 232  4.1 7  5.2  91   11   31 299 -326  2
3884500 2925500  1  7 11   5.3 1020 233  3.8 6  5.1  92   28   61 291 -328  2
3884500 2925500  1  7 12   5.8 1020 214  4.3 7  5.2  93   19   87 292 -330  2
3884500 2925500  1  7 13   6.4 1020 233  4.9 7  5.2  90    1   76 302 -331  2
3884500 2925500  1  7 14   7.0 1020 236  4.4 8  5.2  86    0   31 309 -334  2
3884500 2925500  1  7 15   7.3 1019 215  5.3 7  5.2  84    0   25 310 -335  2
3884500 2925500  1  7 16   7.0 1019 205  4.8 7  5.2  83    2   25 301 -335  2
3884500 2925500  1  7 17   6.6 1018 210  4.2 7  5.2  84    0    3 297 -335  2
3884500 2925500  1  7 18   6.0 1018 214  3.5 6  5.1  86    0    0 288 -334  2
3884500 2925500  1  7 19   5.7 1018 223  3.3 6  5.0  87    0    0 282 -332  2
3884500 2925500  1  7 20   5.6 1018 214  4.0 7  5.0  88    0    0 286 -330  2
3884500 2925500  1  7 21   5.8 1018 214  4.6 8  5.0  88    0    0 296 -328  2
3884500 2925500  1  7 22   6.1 1017 214  3.8 8  4.9  85    0    0 301 -327  2
3884500 2925500  1  7 23   6.4 1017 233  5.0 8  4.7  80    0    0 301 -326  2
3884500 2925500  1  7 24   6.3 1017 214  4.9 7  4.6  78    0    0 296 -325  2
3884500 2925500  1  8  1   5.3 1016 204  4.8 3  4.6  80    0    0 270 -324  2
3884500 2925500  1  8  2   6.0 1016 214  5.4 3  4.6  82    0    0 252 -324  2
3884500 2925500  1  8  3   6.1 1015 214  5.4 6  4.7  80    0    0 272 -324  2
3884500 2925500  1  8  4   6.0 1015 203  6.1 7  4.6  79    0    0 297 -324  2
3884500 2925500  1  8  5   6.1 1014 212  5.4 6  4.6  78    0    0 299 -325  2
3884500 2925500  1  8  6   6.2 1014 214  5.4 6  4.5  77    0    0 295 -328  2
3884500 2925500  1  8  7   6.4 1014 215  5.5 7  4.5  77    0    0 304 -330  2
3884500 2925500  1  8  8   6.4 1014 215  4.5 7  4.6  76    0    0 312 -333  2
3884500 2925500  1  8  9   6.4 1014 215  4.4 7  4.6  77    0    0 314 -335  2
3884500 2925500  1  8 10   5.5 1014 215  4.4 8  4.8  83    0   30 320 -336  2
3884500 2925500  1  8 11   5.8 1014 224  4.5 8  5.1  90    0   33 328 -337  2
3884500 2925500  1  8 12   5.7 1015 224  3.7 8  5.4  94    0   30 329 -340  2
3884500 2925500  1  8 13   5.8 1015 225  3.5 7  5.6  99    0   56 324 -342  2
3884500 2925500  1  8 14   6.0 1015 223  3.6 7  5.7  99    0   39 319 -344  2
3884500 2925500  1  8 15   6.4 1015 232  3.7 8  5.8  99    0   19 327 -345  2
3884500 2925500  1  8 16   6.5 1015 234  3.6 8  5.9  99    0    8 333 -345  2
3884500 2925500  1  8 17   6.5 1015 235  3.4 8  5.9  99    0    0 334 -346  2
3884500 2925500  1  8 18   6.7 1016 224  3.4 8  6.0  99    0    0 334 -346  2
3884500 2925500  1  8 19   6.5 1016 223  3.0 6  5.9  98    0    0 322 -346  2
3884500 2925500  1  8 20   5.9 1017 224  2.8 5  5.8  98    0    0 302 -346  2
3884500 2925500  1  8 21   5.5 1017 234  2.7 4  5.6  98    0    0 289 -346  2
3884500 2925500  1  8 22   4.5 1017 232  1.9 4  5.3  98    0    0 280 -345  2
3884500 2925500  1  8 23   4.0 1018 222  2.6 6  5.0  98    0    0 288 -345  2
3884500 2925500  1  8 24   4.4 1018 251  3.2 3  5.0  99    0    0 282 -345  2
3884500 2925500  1  9  1   3.8 1018 240  2.0 4  5.0  99    0    0 270 -344  2
3884500 2925500  1  9  2   3.5 1018 213  1.7 4  4.8  98    0    0 273 -342  2
3884500 2925500  1  9  3   3.2 1018 231  1.7 4  4.7  98    0    0 270 -339  2
3884500 2925500  1  9  4   2.7 1018 232  2.7 7  4.6  98    0    0 284 -337  2
3884500 2925500  1  9  5   2.8 1018 231  2.8 7  4.5  98    0    0 298 -334  2
3884500 2925500  1  9  6   2.8 1018 233  2.9 6  4.5  97    0    0 291 -332  2
3884500 2925500  1  9  7   3.1 1019 241  2.8 4  4.5  97    0    0 274 -330  2
3884500 2925500  1  9  8   2.9 1019 241  2.1 5  4.6  98    0    0 266 -328  2
3884500 2925500  1  9  9   3.3 1020 250  2.7 5  4.6  98    0    0 271 -324  2
3884500 2925500  1  9 10   3.1 1021 239  2.5 8  4.6  98    0   28 288 -321  2
3884500 2925500  1  9 11   3.0 1021 240  2.6 6  4.6  98    2   58 292 -320  2
3884500 2925500  1  9 12   2.9 1022 251  2.7 5  4.6  99    1   77 271 -323  2
3884500 2925500  1  9 13   3.0 1022 251  2.0 6  4.6  99    9   91 270 -327  2
3884500 2925500  1  9 14   3.7 1022 261  2.7 6  4.8  99   16   88 276 -330  2
3884500 2925500  1  9 15   3.4 1023 252  2.7 5  4.8  99   62   55 272 -331  2
3884500 2925500  1  9 16   3.6 1023 231  1.2 4  4.8  99   31   26 262 -328  2
3884500 2925500  1  9 17   3.3 1024 190  1.5 4  4.7  98    0    4 258 -324  2
3884500 2925500  1  9 18   2.7 1025 209  1.7 3  4.6  98    0    0 250 -320  2
3884500 2925500  1  9 19   2.0 1026 219  1.6 2  4.3  98    0    0 237 -317  2
3884500 2925500  1  9 20   1.6 1026 237  1.7 2  4.1  97    0    0 230 -316  2
3884500 2925500  1  9 21   0.3 1027 267  1.0 1  3.9  97    0    0 225 -315  2
3884500 2925500  1  9 22  -0.1 1028 245  1.0 1  3.6  97    0    0 219 -315  2
3884500 2925500  1  9 23   0.0 1028 210  1.1 2  3.6  97    0    0 224 -315  2
3884500 2925500  1  9 24  -0.3 1029 247  1.9 2  3.6  98    0    0 229 -315  2
3884500 2925500  1 10  1  -0.4 1029 248  1.1 1  3.6  98    0    0 223 -313  2
3884500 2925500  1 10  2  -0.5 1030 221  1.2 0  3.5  98    0    0 212 -312  2
3884500 2925500  1 10  3  -1.1 1030 240  1.1 0  3.4  98    0    0 207 -312  2
3884500 2925500  1 10  4  -0.9 1031 220  1.2 1  3.4  98    0    0 211 -312  2
3884500 2925500  1 10  5  -1.2 1031 211  1.2 0  3.4  98    0    0 211 -312  2
3884500 2925500  1 10  6  -1.5 1032 242  1.3 2  3.3  98    0    0 215 -312  2
3884500 2925500  1 10  7  -1.8 1032 242  1.3 7  3.2  98    0    0 248 -311  2
3884500 2925500  1 10  8  -1.3 1033 264  1.3 6  3.3  98    0    0 266 -311  2
3884500 2925500  1 10  9  -1.2 1033 234  1.4 7  3.3  98    0    0 268 -311  2
3884500 2925500  1 10 10  -1.9 1034 202  2.1 7  3.3  99    0   32 273 -311  2
3884500 2925500  1 10 11  -1.7 1034 213  2.1 7  3.2  99    7   77 272 -312  2
3884500 2925500  1 10 12  -1.3 1035 213  2.1 6  3.3  98    3   93 270 -314  2
3884500 2925500  1 10 13  -0.7 1035 203  2.1 7  3.4  99    1   90 274 -315  2
3884500 2925500  1 10 14  -0.6 1035 214  2.1 8  3.5 100    0   72 290 -315  2
3884500 2925500  1 10 15  -0.5 1035 205  2.8 8  3.6 100    0   45 298 -315  2
3884500 2925500  1 10 16  -0.5 1035 205  2.2 8  3.6  99    0   20 298 -315  2
3884500 2925500  1 10 17  -0.1 1035 215  2.3 8  3.6  99    0    1 296 -315  2
3884500 2925500  1 10 18   0.0 1035 194  3.0 8  3.6  99    0    0 290 -314  2
3884500 2925500  1 10 19   0.0 1035 195  2.3 8  3.7  99    0    0 286 -312  2
3884500 2925500  1 10 20   0.0 1035 195  2.9 7  3.7  99    0    0 276 -311  2
3884500 2925500  1 10 21  -0.1 1035 206  2.9 7  3.7  99    0    0 266 -310  2
3884500 2925500  1 10 22   0.4 1035 216  3.0 7  3.7  99    0    0 263 -310  2
3884500 2925500  1 10 23   1.0 1035 206  3.7 5  3.8  98    0    0 254 -309  2
3884500 2925500  1 10 24   1.3 1036 205  4.5 6  3.9  98    0    0 250 -308  2
3884500 2925500  1 11  1   1.2 1035 215  2.9 8  4.0  98    0    0 263 -308  2
3884500 2925500  1 11  2   0.7 1035 225  3.5 8  3.9  99    0    0 269 -309  2
3884500 2925500  1 11  3   1.0 1035 205  3.6 7  3.9  99    0    0 265 -309  2
3884500 2925500  1 11  4   1.0 1035 205  3.5 8  3.9  99    0    0 265 -309  2
3884500 2925500  1 11  5   0.9 1035 215  2.7 7  3.9  99    0    0 265 -309  2
3884500 2925500  1 11  6   0.7 1035 205  3.4 6  3.9  99    0    0 256 -310  2
3884500 2925500  1 11  7   0.4 1035 205  3.5 6  3.8  99    0    0 253 -310  2
3884500 2925500  1 11  8   0.2 1035 205  3.7 5  3.7  99    0    0 249 -309  2
3884500 2925500  1 11  9   0.2 1035 205  3.6 5  3.7  99    0    0 245 -309  2
3884500 2925500  1 11 10   0.4 1035 205  3.0 6  3.8  99    6   39 253 -310  2
3884500 2925500  1 11 11   0.8 1035 204  3.7 5  3.8  99   65   76 257 -312  2
3884500 2925500  1 11 12   1.7 1035 213  4.6 5  3.9  96   69  114 258 -314  2
3884500 2925500  1 11 13   2.5 1035 215  5.1 6  3.9  91   47  124 269 -315  2
3884500 2925500  1 11 14   3.0 1034 216  3.6 5  4.0  88   62  114 274 -316  2
3884500 2925500  1 11 15   3.6 1034 215  3.6 4  4.1  86   54   84 267 -317  2
3884500 2925500  1 11 16   3.9 1034 214  3.6 6  4.1  84   16   40 277 -317  2
3884500 2925500  1 11 17   3.2 1034 205  3.5 5  4.0  84    0    7 282 -317  2
3884500 2925500  1 11 18   2.9 1033 205  3.4 5  3.9  85    0    0 277 -317  2
3884500 2925500  1 11 19   2.8 1033 203  4.1 6  3.8  84    0    0 282 -317  2
3884500 2925500  1 11 20   3.3 1033 203  4.3 6  3.7  80    0    0 289 -316  2
3884500 2925500  1 11 21   3.4 1033 213  3.8 7  3.7  78    0    0 295 -316  2
3884500 2925500  1 11 22   3.4 1033 203  4.3 6  3.7  79    0    0 295 -316  2
3884500 2925500  1 11 23   2.9 1032 214  4.3 6  3.7  79    0    0 288 -315  2
3884500 2925500  1 11 24   2.4 1032 214  3.6 6  3.6  79    0    0 284 -315  2
3884500 2925500  1 12  1   2.0 1032 205  4.4 8  3.5  80    0    0 290 -315  2
3884500 2925500  1 12  2   1.5 1031 205  4.3 7  3.4  81    0    0 291 -315  2
3884500 2925500  1 12  3   1.5 1031 215  4.2 5  3.3  80    0    0 276 -314  2
3884500 2925500  1 12  4   1.3 1030 214  4.1 4  3.3  80    0    0 261 -313  2
3884500 2925500  1 12  5   0.9 1030 205  4.2 4  3.2  80    0    0 253 -312  2
3884500 2925500  1 12  6   0.7 1030 214  4.3 2  3.2  80    0    0 241 -311  2
3884500 2925500  1 12  7   0.5 1029 205  5.1 0  3.1  79    0    0 220 -310  2
3884500 2925500  1 12  8   0.3 1029 205  4.3 3  3.0  79    0    0 221 -308  2
3884500 2925500  1 12  9   0.4 1029 204  4.5 4  3.0  79    0    0 237 -307  2
3884500 2925500  1 12 10   0.7 1029 205  4.6 4  3.1  81   13   43 239 -306  2
3884500 2925500  1 12 11   1.6 1028 205  5.5 4  3.3  80   47   88 238 -307  2
3884500 2925500  1 12 12   2.3 1028 204  4.8 4  3.3  77   77  116 238 -310  2
3884500 2925500  1 12 13   3.1 1028 204  4.8 5  3.3  72  102  122 241 -312  2
3884500 2925500  1 12 14   3.5 1027 204  5.5 6  3.3  70   55  117 249 -313  2
