Koordinatensystem : Lambert konform konisch
Rechtswert        : 3909500 Meter
Hochwert          : 2599500 Meter
Hoehenlage        : 126 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3909500 2599500  1  3  2   1.0 1007 342  3.6 5  2.7  67    0    0 261 -308  0
3909500 2599500  1  3  3   1.0 1007 346  3.5 5  2.7  67    0    0 254 -306  0
3909500 2599500  1  3  4   1.4 1009 353  3.0 7  2.7  65    0    0 267 -305  0
3909500 2599500  1  3  5   1.2 1009   5  2.8 7  2.7  64    0    0 278 -304  0
3909500 2599500  1  3  6   0.8 1010  16  1.9 8  2.7  66    0    0 282 -304  0
3909500 2599500  1  3  7   1.0 1011  14  1.3 8  2.7  67    0    0 288 -304  0
3909500 2599500  1  3  8   1.2 1011 357  1.5 7  2.7  66    0    0 282 -303  0
3909500 2599500  1  3  9   0.9 1012 348  1.4 7  2.7  67    0    3 275 -303  0
3909500 2599500  1  3 10   1.2 1013 348  2.5 7  2.8  67    2   44 273 -304  0
3909500 2599500  1  3 11   1.2 1014  17  3.0 7  2.8  68    3   79 273 -306  0
3909500 2599500  1  3 12   1.4 1015   4  2.6 6  2.9  70    4  103 270 -309  0
3909500 2599500  1  3 13   1.6 1015  18  3.1 7  3.0  71    0   87 271 -311  0
3909500 2599500  1  3 14   1.6 1015  23  3.4 6  3.0  70    5  110 271 -312  0
3909500 2599500  1  3 15   1.8 1015  23  2.9 7  3.0  69    5   88 269 -313  0
3909500 2599500  1  3 16   1.6 1015  15  2.6 7  3.0  69    0   37 272 -312  0
3909500 2599500  1  3 17   1.4 1016  23  2.6 6  3.0  70    0    3 265 -311  0
3909500 2599500  1  3 18   1.2 1016  21  2.5 6  3.0  72    0    0 257 -310  0
3909500 2599500  1  3 19   1.5 1016  31  1.5 7  3.0  71    0    0 260 -309  0
3909500 2599500  1  3 20   1.5 1017  10  3.3 5  2.8  68    0    0 255 -309  0
3909500 2599500  1  3 21   0.4 1017  21  2.6 2  2.8  68    0    0 233 -306  0
3909500 2599500  1  3 22  -0.7 1018  31  2.0 1  2.7  72    0    0 214 -301  0
3909500 2599500  1  3 23  -1.3 1017  22  2.0 1  2.6  75    0    0 208 -298  0
3909500 2599500  1  3 24  -2.7 1018  24  2.0 0  2.5  77    0    0 201 -295  0
3909500 2599500  1  4  1  -2.4 1018  19  2.0 0  2.4  78    0    0 196 -293  0
3909500 2599500  1  4  2  -2.8 1019  22  1.7 0  2.4  77    0    0 195 -291  0
3909500 2599500  1  4  3  -3.1 1019  35  1.6 1  2.3  77    0    0 198 -289  0
3909500 2599500  1  4  4  -3.5 1019  31  1.3 1  2.3  78    0    0 201 -288  0
3909500 2599500  1  4  5  -3.9 1019  31  1.6 2  2.3  80    0    0 203 -287  0
3909500 2599500  1  4  6  -4.5 1019  16  1.6 3  2.2  80    0    0 209 -286  0
3909500 2599500  1  4  7  -4.4 1019  40  1.9 3  2.2  80    0    0 211 -284  0
3909500 2599500  1  4  8  -4.8 1019  29  1.6 1  2.1  80    0    0 203 -283  0
3909500 2599500  1  4  9  -5.2 1019  20  1.2 1  2.1  79    0    7 195 -282  0
3909500 2599500  1  4 10  -4.2 1019  53  1.2 4  2.1  79   41   46 204 -282  0
3909500 2599500  1  4 11  -3.1 1019  25  2.4 1  2.2  76  103   76 206 -284  0
