Koordinatensystem : Lambert konform konisch
Rechtswert        : 4217500 Meter
Hochwert          : 2854500 Meter
Hoehenlage        : 53 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4217500 2854500  1  1 23  -2.2 1011  91  1.3 7  2.9  88    0    0 274 -309  2
4217500 2854500  1  1 24  -1.7 1010  79  2.0 7  2.9  88    0    0 268 -309  2
4217500 2854500  1  2  1  -1.5 1010  50  2.4 7  3.0  88    0    0 270 -309  2
4217500 2854500  1  2  2  -2.0 1010  40  2.0 5  2.9  88    0    0 256 -310  2
4217500 2854500  1  2  3  -2.6 1010  49  2.1 4  2.8  88    0    0 232 -310  2
4217500 2854500  1  2  4  -2.9 1010  30  1.8 3  2.8  90    0    0 215 -310  2
4217500 2854500  1  2  5  -3.4 1011   9  1.6 3  2.8  92    0    0 203 -311  2
4217500 2854500  1  2  6  -3.0 1011 330  2.0 4  2.8  92    0    0 212 -311  2
4217500 2854500  1  2  7  -3.1 1011 331  2.1 6  2.8  94    0    0 235 -311  2
4217500 2854500  1  2  8  -2.7 1011 350  1.7 6  2.9  94    0    0 250 -311  2
4217500 2854500  1  2  9  -2.7 1011 330  1.8 6  2.9  92    1    9 247 -312  2
4217500 2854500  1  2 10  -2.7 1012 302  1.7 6  2.9  92   36   46 243 -312  2
4217500 2854500  1  2 11  -2.2 1012 311  2.2 5  2.9  93   80   79 229 -312  2
4217500 2854500  1  2 12  -0.9 1013  10  3.1 5  3.0  90   86  104 219 -313  2
4217500 2854500  1  2 13   0.6 1013  30  4.3 4  3.0  80   53  116 214 -314  2
4217500 2854500  1  2 14   0.3 1013  20  4.1 3  2.8  73   70   99 196 -314  2
4217500 2854500  1  2 15   0.3 1013  50  4.5 4  2.6  67   13   68 200 -314  2
4217500 2854500  1  2 16  -0.3 1013  30  3.1 4  2.4  64    0   17 218 -312  2
4217500 2854500  1  2 17  -0.9 1014  20  3.4 4  2.4  66    0    0 225 -310  2
4217500 2854500  1  2 18  -0.9 1015  29  4.3 5  2.4  68    0    0 238 -308  2
4217500 2854500  1  2 19  -0.9 1015  20  3.2 6  2.5  70    0    0 255 -307  2
4217500 2854500  1  2 20  -0.9 1016  20  3.2 5  2.6  72    0    0 255 -306  2
4217500 2854500  1  2 21  -1.9 1017  29  2.4 5  2.6  76    0    0 248 -307  2
4217500 2854500  1  2 22  -2.2 1017  29  2.4 3  2.5  78    0    0 235 -308  2
4217500 2854500  1  2 23  -3.3 1017 341  1.8 2  2.4  80    0    0 215 -307  2
4217500 2854500  1  2 24  -3.7 1018 350  2.1 2  2.5  85    0    0 207 -305  2
4217500 2854500  1  3  1  -3.6 1018 360  3.2 4  2.5  86    0    0 218 -302  2
4217500 2854500  1  3  2  -3.2 1018  10  3.0 5  2.5  84    0    0 235 -300  2
4217500 2854500  1  3  3  -3.8 1018  20  1.8 3  2.4  83    0    0 228 -297  2
4217500 2854500  1  3  4  -4.0 1018  20  2.3 2  2.4  84    0    0 211 -295  2
4217500 2854500  1  3  5  -5.0 1019  10  1.9 1  2.3  86    0    0 197 -294  2
4217500 2854500  1  3  6  -6.1 1019 341  1.6 1  2.2  90    0    0 187 -296  2
4217500 2854500  1  3  7  -6.0 1018 340  1.7 3  2.2  92    0    0 195 -297  2
4217500 2854500  1  3  8  -4.8 1018 330  0.7 6  2.3  92    0    0 224 -296  2
4217500 2854500  1  3  9  -3.9 1019 340  1.5 7  2.5  92    3    7 246 -295  2
4217500 2854500  1  3 10  -3.3 1019 340  1.2 7  2.6  92   17   34 250 -294  2
4217500 2854500  1  3 11  -2.6 1019 302  1.5 7  2.8  92   25   68 250 -296  2
4217500 2854500  1  3 12  -2.4 1019 301  1.8 6  2.8  90   50   86 245 -297  2
4217500 2854500  1  3 13  -1.1 1019  20  2.0 6  2.7  82   40   95 241 -297  2
4217500 2854500  1  3 14  -1.2 1018  41  2.7 3  2.3  66   72   70 225 -297  2
4217500 2854500  1  3 15  -1.4 1018  81  3.0 4  2.0  59   42   52 211 -296  2
4217500 2854500  1  3 16  -2.2 1018  99  2.1 5  2.0  61    0   17 219 -295  2
4217500 2854500  1  3 17  -2.8 1018 159  1.1 7  2.0  63    0    0 231 -294  2
4217500 2854500  1  3 18  -3.5 1017 140  1.1 6  1.9  65    0    0 235 -292  2
4217500 2854500  1  3 19  -4.5 1017 209  1.2 6  2.0  70    0    0 228 -292  2
4217500 2854500  1  3 20  -4.0 1017 209  1.1 6  2.1  76    0    0 228 -289  2
4217500 2854500  1  3 21  -4.1 1017 210  1.2 6  2.1  77    0    0 230 -287  2
4217500 2854500  1  3 22  -5.4 1017 251  1.2 5  2.1  78    0    0 225 -285  2
4217500 2854500  1  3 23  -6.1 1017 200  1.5 4  2.0  84    0    0 215 -284  2
4217500 2854500  1  3 24  -6.3 1016 230  1.6 5  2.1  88    0    0 217 -283  2
4217500 2854500  1  4  1  -5.3 1016 179  1.5 6  2.2  90    0    0 228 -283  2
4217500 2854500  1  4  2  -5.3 1015 179  1.6 8  2.3  90    0    0 242 -282  2
4217500 2854500  1  4  3  -5.3 1015 180  1.9 8  2.3  91    0    0 251 -282  2
4217500 2854500  1  4  4  -5.4 1014 180  1.9 8  2.3  92    0    0 252 -282  2
4217500 2854500  1  4  5  -5.3 1014 150  2.6 8  2.3  91    0    0 251 -282  2
4217500 2854500  1  4  6  -5.4 1013 140  2.1 8  2.2  87    0    0 251 -282  2
4217500 2854500  1  4  7  -5.5 1012 159  2.4 8  2.1  84    0    0 251 -282  2
4217500 2854500  1  4  8  -5.9 1012 159  2.5 7  2.1  84    0    0 248 -283  2
4217500 2854500  1  4  9  -5.6 1012 150  2.9 7  2.1  84    0    7 242 -284  2
4217500 2854500  1  4 10  -5.5 1011 159  1.9 7  2.1  84   22   43 242 -286  2
4217500 2854500  1  4 11  -4.7 1011 150  3.1 5  2.1  80   92   67 232 -290  2
4217500 2854500  1  4 12  -3.4 1011 160  3.9 3  2.1  74  157   69 213 -294  2
4217500 2854500  1  4 13  -3.0 1010 141  3.7 1  2.0  68  153   77 195 -297  2
4217500 2854500  1  4 14  -3.5 1009 150  3.6 1  1.9  64  125   72 185 -299  2
4217500 2854500  1  4 15  -3.5 1009 140  3.3 1  1.9  63   54   63 186 -299  2
4217500 2854500  1  4 16  -4.3 1009 131  3.6 0  1.9  65    2   24 181 -296  2
4217500 2854500  1  4 17  -5.1 1009 130  3.1 1  1.9  69    0    0 182 -292  2
4217500 2854500  1  4 18  -4.8 1009 130  2.9 3  1.9  71    0    0 197 -289  2
4217500 2854500  1  4 19  -4.9 1009 149  3.3 6  1.9  70    0    0 222 -286  2
4217500 2854500  1  4 20  -4.8 1008 140  3.3 7  1.9  70    0    0 239 -284  2
4217500 2854500  1  4 21  -4.8 1008 129  3.3 7  1.9  72    0    0 243 -283  2
4217500 2854500  1  4 22  -4.8 1008 120  3.7 6  1.9  73    0    0 237 -282  2
4217500 2854500  1  4 23  -4.7 1008 110  3.9 6  2.0  75    0    0 232 -282  2
4217500 2854500  1  4 24  -4.9 1008 119  3.7 8  2.0  77    0    0 240 -282  2
4217500 2854500  1  5  1  -5.2 1008 110  2.6 8  2.0  78    0    0 247 -280  2
4217500 2854500  1  5  2  -5.4 1008  89  3.1 7  2.1  80    0    0 241 -279  2
4217500 2854500  1  5  3  -5.9 1008  80  3.7 7  2.0  81    0    0 236 -278  2
4217500 2854500  1  5  4  -5.9 1009  70  3.2 7  2.0  81    0    0 236 -277  2
4217500 2854500  1  5  5  -6.1 1009  70  3.3 7  1.9  80    0    0 235 -276  2
4217500 2854500  1  5  6  -6.2 1010  80  3.1 7  1.9  78    0    0 234 -275  2
4217500 2854500  1  5  7  -7.1 1011  79  3.2 4  1.8  78    0    0 220 -273  2
4217500 2854500  1  5  8  -7.4 1012  79  3.2 2  1.8  80    0    0 198 -271  2
4217500 2854500  1  5  9  -7.9 1013  62  2.3 2  1.7  80    3    9 190 -268  2
4217500 2854500  1  5 10  -7.5 1014  90  2.7 0  1.7  79   55   37 182 -269  2
4217500 2854500  1  5 11  -5.7 1015  99  1.5 0  1.7  74  116   56 176 -274  2
4217500 2854500  1  5 12  -4.3 1016 129  1.5 0  1.7  64  172   59 178 -283  2
4217500 2854500  1  5 13  -3.3 1017 120  1.7 0  1.6  55  191   56 180 -289  2
4217500 2854500  1  5 14  -3.6 1017 140  1.6 0  1.5  52  160   56 180 -292  2
4217500 2854500  1  5 15  -3.6 1017  90  1.6 0  1.5  51   74   56 180 -291  2
4217500 2854500  1  5 16  -4.8 1018 100  2.1 0  1.4  52    4   24 181 -287  2
4217500 2854500  1  5 17  -6.1 1019 129  2.3 1  1.4  57    0    0 185 -283  2
4217500 2854500  1  5 18  -6.9 1019 130  2.8 1  1.5  63    0    0 188 -280  2
4217500 2854500  1  5 19  -7.3 1020 120  3.4 1  1.5  69    0    0 187 -278  2
4217500 2854500  1  5 20  -7.7 1020 130  3.6 1  1.5  72    0    0 187 -277  2
4217500 2854500  1  5 21  -8.1 1021 140  2.7 1  1.5  75    0    0 186 -276  2
4217500 2854500  1  5 22  -8.3 1021 140  3.6 0  1.5  76    0    0 183 -275  2
4217500 2854500  1  5 23  -8.3 1021 140  3.7 0  1.5  77    0    0 181 -275  2
4217500 2854500  1  5 24  -8.6 1021 140  3.8 1  1.5  78    0    0 187 -276  2
4217500 2854500  1  6  1  -9.1 1021 150  3.5 2  1.5  79    0    0 196 -277  2
4217500 2854500  1  6  2  -9.4 1021 140  3.1 1  1.5  81    0    0 197 -278  2
4217500 2854500  1  6  3  -9.2 1021 140  3.1 0  1.5  82    0    0 188 -279  2
4217500 2854500  1  6  4  -9.2 1021 140  3.5 1  1.5  81    0    0 186 -281  2
4217500 2854500  1  6  5  -9.3 1021 140  4.2 1  1.5  81    0    0 187 -282  2
4217500 2854500  1  6  6  -9.1 1020 130  4.6 2  1.5  80    0    0 189 -283  2
4217500 2854500  1  6  7  -9.3 1020 150  4.3 3  1.5  79    0    0 198 -284  2
4217500 2854500  1  6  8  -8.7 1019 140  4.3 3  1.5  78    0    0 200 -284  2
4217500 2854500  1  6  9  -8.3 1019 150  4.3 5  1.5  76    0    5 210 -285  2
4217500 2854500  1  6 10  -7.3 1019 150  5.1 7  1.5  73    8   45 239 -287  2
4217500 2854500  1  6 11  -5.3 1018 140  5.0 5  1.7  70   52   92 243 -290  2
4217500 2854500  1  6 12  -4.6 1017 150  5.2 6  1.8  67   28  116 238 -293  2
4217500 2854500  1  6 13  -3.5 1017 150  5.1 7  1.8  64   11  110 257 -296  2
4217500 2854500  1  6 14  -2.8 1015 150  5.7 7  1.8  61    1   74 268 -298  2
4217500 2854500  1  6 15  -2.2 1015 150  5.3 7  1.9  59    0   47 270 -301  2
4217500 2854500  1  6 16  -3.4 1014 150  6.1 8  2.1  67    0    9 280 -305  2
4217500 2854500  1  6 17  -3.8 1013 150  5.1 8  2.4  84    0    0 291 -306  2
4217500 2854500  1  6 18  -3.8 1012 150  5.8 8  2.7  93    0    0 294 -307  2
4217500 2854500  1  6 19  -3.6 1011 151  5.8 8  2.7  94    0    0 297 -308  2
4217500 2854500  1  6 20  -3.2 1011 150  5.6 8  2.7  93    0    0 299 -310  2
4217500 2854500  1  6 21  -2.8 1010 160  5.2 8  2.8  93    0    0 301 -312  2
4217500 2854500  1  6 22  -2.5 1009 150  4.6 8  3.0  95    0    0 302 -313  2
4217500 2854500  1  6 23  -2.1 1008 160  4.6 8  3.1  96    0    0 303 -314  2
4217500 2854500  1  6 24  -1.7 1008 160  4.2 8  3.2  97    0    0 303 -314  2
4217500 2854500  1  7  1  -1.3 1007 160  3.1 8  3.3  98    0    0 304 -315  2
4217500 2854500  1  7  2  -0.5 1007 170  2.2 8  3.5  98    0    0 305 -315  2
4217500 2854500  1  7  3   0.1 1006 190  1.8 8  3.7  98    0    0 307 -315  2
4217500 2854500  1  7  4   0.3 1007 229  2.2 7  3.8  98    0    0 302 -315  2
4217500 2854500  1  7  5   1.1 1007 280  3.4 6  4.0  99    0    0 292 -315  2
4217500 2854500  1  7  6   1.3 1007 270  3.4 7  4.1  99    0    0 294 -315  2
4217500 2854500  1  7  7   1.7 1007 270  3.3 8  4.2  99    0    0 307 -315  2
4217500 2854500  1  7  8   2.4 1007 270  3.2 8  4.3  98    0    0 315 -315  2
4217500 2854500  1  7  9   2.9 1008 270  3.1 8  4.5  98    0    4 318 -315  2
4217500 2854500  1  7 10   3.5 1008 270  3.7 8  4.7  98    3   30 320 -315  2
4217500 2854500  1  7 11   3.6 1009 260  3.8 8  4.8  98    0   42 322 -316  2
4217500 2854500  1  7 12   3.9 1009 270  3.8 8  4.9  99    0   40 324 -318  2
4217500 2854500  1  7 13   4.1 1010 270  3.8 7  5.0  99    0   42 319 -320  2
4217500 2854500  1  7 14   4.1 1009 260  3.9 7  5.0  99    0   42 312 -321  2
4217500 2854500  1  7 15   4.3 1009 270  4.1 8  5.1  99    0   37 317 -320  2
4217500 2854500  1  7 16   4.2 1010 270  3.8 8  5.1  99    0   16 322 -320  2
4217500 2854500  1  7 17   4.3 1010 280  3.4 7  5.1  98    0    0 316 -319  2
4217500 2854500  1  7 18   4.2 1010 280  3.8 7  5.1  98    0    0 310 -319  2
4217500 2854500  1  7 19   4.2 1011 280  2.8 8  5.0  98    0    0 315 -318  2
4217500 2854500  1  7 20   4.1 1011 290  3.5 8  5.0  98    0    0 320 -317  2
4217500 2854500  1  7 21   4.0 1011 280  2.6 8  5.0  98    0    0 319 -316  2
4217500 2854500  1  7 22   3.9 1011 289  2.5 8  4.9  97    0    0 317 -317  2
4217500 2854500  1  7 23   3.8 1011 289  1.8 8  4.9  98    0    0 318 -317  2
4217500 2854500  1  7 24   3.8 1011 279  2.2 8  4.9  98    0    0 319 -317  2
4217500 2854500  1  8  1   3.7 1011 282  1.6 7  4.8  97    0    0 312 -316  2
4217500 2854500  1  8  2   3.4 1011 290  1.9 8  4.8  97    0    0 311 -315  2
4217500 2854500  1  8  3   3.2 1011 279  0.9 8  4.7  97    0    0 316 -315  2
4217500 2854500  1  8  4   3.0 1012 240  0.8 8  4.6  97    0    0 314 -315  2
4217500 2854500  1  8  5   2.9 1012 188  1.5 8  4.6  98    0    0 314 -315  2
4217500 2854500  1  8  6   2.6 1011 160  1.8 8  4.5  98    0    0 312 -315  2
4217500 2854500  1  8  7   2.3 1011 169  2.3 8  4.4  98    0    0 310 -314  2
4217500 2854500  1  8  8   1.8 1011 140  2.6 8  4.3  98    0    0 309 -313  2
4217500 2854500  1  8  9   1.7 1011 150  2.5 8  4.2  98    0    8 309 -312  2
4217500 2854500  1  8 10   2.1 1011 130  2.4 7  4.3  98   23   51 302 -313  2
4217500 2854500  1  8 11   1.9 1011 140  2.2 6  4.3  99   37   92 289 -314  2
4217500 2854500  1  8 12   3.2 1011 131  2.1 5  4.4  97   77  118 276 -315  2
4217500 2854500  1  8 13   4.4 1010 130  3.3 3  4.5  90  131  116 262 -317  2
4217500 2854500  1  8 14   4.5 1009 120  3.1 3  4.4  84  113  105 252 -320  2
4217500 2854500  1  8 15   4.1 1008 130  3.2 2  4.2  82   56   79 242 -320  2
4217500 2854500  1  8 16   2.8 1008 120  3.5 3  4.1  84    5   31 230 -320  2
4217500 2854500  1  8 17   2.3 1007 120  5.0 3  4.1  90    0    0 225 -320  2
4217500 2854500  1  8 18   1.7 1007 120  4.9 4  4.1  93    0    0 231 -320  2
4217500 2854500  1  8 19   1.2 1006 120  4.4 5  4.1  96    0    0 246 -319  2
4217500 2854500  1  8 20   1.1 1005 120  4.0 5  4.0  97    0    0 251 -319  2
4217500 2854500  1  8 21   1.2 1004 130  5.1 4  4.0  96    0    0 227 -318  2
4217500 2854500  1  8 22   0.9 1003 130  5.4 5  3.9  94    0    0 202 -318  2
4217500 2854500  1  8 23   0.5 1003 140  5.1 5  3.8  95    0    0 210 -318  2
4217500 2854500  1  8 24   0.1 1002 130  4.5 5  3.7  95    0    0 213 -318  2
4217500 2854500  1  9  1  -0.1 1001 140  4.0 5  3.6  95    0    0 215 -318  2
4217500 2854500  1  9  2  -0.4 1000 130  4.4 4  3.5  94    0    0 218 -319  2
4217500 2854500  1  9  3  -0.6 1000 130  4.8 5  3.5  94    0    0 235 -320  2
4217500 2854500  1  9  4  -0.3  999 140  5.1 5  3.4  93    0    0 251 -321  2
4217500 2854500  1  9  5  -0.7  998 131  5.0 5  3.4  92    0    0 257 -322  2
4217500 2854500  1  9  6  -0.7  998 140  4.7 6  3.3  91    0    0 265 -323  2
4217500 2854500  1  9  7  -0.6  997 150  5.1 6  3.3  89    0    0 276 -324  2
4217500 2854500  1  9  8  -0.4  997 140  4.1 7  3.2  87    0    0 287 -326  2
4217500 2854500  1  9  9  -0.8  997 150  3.5 8  3.2  88    0    4 301 -329  2
4217500 2854500  1  9 10  -0.5  997 150  2.8 8  3.4  91    1   35 309 -329  2
4217500 2854500  1  9 11  -0.1  997 150  2.9 7  3.5  92    0   46 303 -329  2
4217500 2854500  1  9 12   0.4  997 160  2.3 7  3.5  91    0   62 297 -331  2
4217500 2854500  1  9 13   1.0  997 160  2.3 7  3.7  90    0   72 299 -333  2
4217500 2854500  1  9 14   1.4  996 180  1.7 8  3.8  91    0   24 307 -335  2
4217500 2854500  1  9 15   1.7  996 170  1.3 7  3.9  91    0   34 308 -334  2
4217500 2854500  1  9 16   1.8  996 180  1.7 8  4.1  93    0   24 310 -332  2
4217500 2854500  1  9 17   1.8  996 160  1.8 8  4.2  94    0    0 315 -331  2
4217500 2854500  1  9 18   2.1  996 171  1.9 8  4.2  94    0    0 316 -331  2
4217500 2854500  1  9 19   2.2  996 190  1.9 8  4.3  94    0    0 317 -331  2
4217500 2854500  1  9 20   2.3  996 190  1.9 8  4.3  95    0    0 318 -331  2
4217500 2854500  1  9 21   2.6  996 210  2.1 8  4.4  96    0    0 320 -331  2
4217500 2854500  1  9 22   2.5  996 210  1.2 8  4.5  96    0    0 320 -331  2
4217500 2854500  1  9 23   2.6  996 190  1.5 8  4.5  97    0    0 320 -331  2
4217500 2854500  1  9 24   2.7  996 230  1.3 7  4.5  97    0    0 315 -331  2
4217500 2854500  1 10  1   2.6  996 240  1.4 8  4.5  97    0    0 315 -331  2
4217500 2854500  1 10  2   2.5  996 259  1.6 8  4.5  97    0    0 319 -331  2
4217500 2854500  1 10  3   2.6  997 289  1.3 8  4.5  97    0    0 319 -332  2
4217500 2854500  1 10  4   2.9  997 299  1.7 8  4.6  97    0    0 320 -332  2
4217500 2854500  1 10  5   2.8  997 320  2.2 8  4.6  98    0    0 320 -333  2
4217500 2854500  1 10  6   2.8  998 290  2.1 7  4.6  98    0    0 315 -334  2
4217500 2854500  1 10  7   2.8  998 290  2.1 8  4.6  98    0    0 314 -335  2
4217500 2854500  1 10  8   2.6  999 300  2.8 7  4.6  98    0    0 313 -336  2
4217500 2854500  1 10  9   2.5 1000 301  2.5 7  4.5  98    2    8 305 -336  2
4217500 2854500  1 10 10   2.4 1001 320  3.1 8  4.5  98    1   33 311 -336  2
4217500 2854500  1 10 11   2.4 1003 300  2.5 7  4.5  98    0   40 310 -336  2
4217500 2854500  1 10 12   2.4 1003 310  2.6 7  4.5  99    0   42 302 -337  2
4217500 2854500  1 10 13   2.2 1004 358  2.0 7  4.5  99    0   49 301 -338  2
4217500 2854500  1 10 14   2.0 1004 321  1.7 6  4.4  99    0   23 292 -337  2
4217500 2854500  1 10 15   1.6 1005 311  2.1 8  4.3  99    0   20 296 -333  2
4217500 2854500  1 10 16   1.4 1006 340  2.0 8  4.2  99    0   11 308 -327  2
4217500 2854500  1 10 17   0.7 1006   0  2.3 8  4.1  99    0    0 305 -322  2
4217500 2854500  1 10 18   0.3 1007  11  1.4 8  3.9  99    0    0 303 -320  2
4217500 2854500  1 10 19   0.1 1008  10  1.7 8  3.7  95    0    0 303 -318  2
4217500 2854500  1 10 20   0.2 1009  70  1.6 7  3.6  93    0    0 295 -318  2
4217500 2854500  1 10 21   0.2 1009  90  1.7 8  3.5  92    0    0 295 -318  2
4217500 2854500  1 10 22   0.2 1009 129  1.8 8  3.5  91    0    0 303 -320  2
4217500 2854500  1 10 23   0.1 1010 149  1.9 8  3.5  91    0    0 303 -321  2
4217500 2854500  1 10 24   0.0 1010 139  2.1 8  3.5  93    0    0 303 -323  2
4217500 2854500  1 11  1  -0.1 1010 120  2.3 8  3.7  96    0    0 303 -323  2
4217500 2854500  1 11  2  -0.1 1010 130  2.3 8  3.7  99    0    0 304 -319  2
4217500 2854500  1 11  3  -0.1 1010 140  2.8 8  3.7  99    0    0 304 -317  2
4217500 2854500  1 11  4   0.0 1009 140  2.5 8  3.7  99    0    0 304 -316  2
4217500 2854500  1 11  5   0.2 1009 140  2.7 8  3.8  99    0    0 305 -315  2
4217500 2854500  1 11  6   0.2 1008 140  3.2 7  3.8  99    0    0 299 -315  2
4217500 2854500  1 11  7   0.0 1007 150  3.9 7  3.8  99    0    0 295 -315  2
4217500 2854500  1 11  8   0.3 1007 140  3.3 8  3.8  99    0    0 301 -316  2
4217500 2854500  1 11  9   0.3 1006 150  3.5 8  3.8  99    0    6 309 -318  2
4217500 2854500  1 11 10   0.9 1006 140  3.6 8  3.9  99    6   48 311 -321  2
4217500 2854500  1 11 11   1.9 1004 150  3.5 7  4.2  99    2   68 309 -324  2
4217500 2854500  1 11 12   2.7 1003 150  4.4 7  4.4  98    2   86 305 -326  2
4217500 2854500  1 11 13   3.6 1001 150  4.8 7  4.6  95    1   88 307 -329  2
4217500 2854500  1 11 14   4.6 1000 160  5.0 7  4.8  93    3   85 309 -332  2
