Koordinatensystem : Lambert konform konisch
Rechtswert        : 4217500 Meter
Hochwert          : 2854500 Meter
Hoehenlage        : 53 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4217500 2854500  1  2  2  -3.2 1006   0  1.5 5  3.0  97    0    0 244 -282  0
4217500 2854500  1  2  3  -3.0 1006 350  0.8 6  3.0  97    0    0 248 -286  0
4217500 2854500  1  2  4  -3.0 1007 320  1.0 6  3.0  98    0    0 255 -293  0
4217500 2854500  1  2  5  -2.9 1008 350  1.5 6  3.0  98    0    0 255 -296  0
4217500 2854500  1  2  6  -2.2 1008  70  1.0 7  3.1  98    0    0 267 -296  0
4217500 2854500  1  2  7  -1.9 1009 360  0.0 7  3.2  98    0    0 279 -296  0
4217500 2854500  1  2  8  -1.5 1010 310  1.5 7  3.3  98    0    0 280 -296  0
4217500 2854500  1  2  9  -1.4 1010 140  0.9 8  3.4  98    0    0 290 -296  0
4217500 2854500  1  2 10  -0.2 1011 220  0.5 7  3.5  98    1   38 293 -298  0
4217500 2854500  1  2 11   0.1 1011 360  0.0 8  3.7  99   20   73 296 -301  0
4217500 2854500  1  2 12   1.2 1012 300  0.9 7  3.9  99    1   75 300 -304  0
4217500 2854500  1  2 13   2.5 1012 350  1.3 4  4.3  98    5   87 277 -306  0
4217500 2854500  1  2 14   2.9 1012 350  0.9 5  4.5  98    1   67 267 -309  0
4217500 2854500  1  2 15   2.9 1013   0  1.6 7  4.6  98    0   34 290 -311  0
4217500 2854500  1  2 16   2.8 1013 340  1.4 7  4.6  98    0    4 303 -312  0
4217500 2854500  1  2 17   2.3 1014 340  1.5 8  4.5  98    0    0 309 -312  0
4217500 2854500  1  2 18   2.6 1015 330  1.2 7  4.4  98    0    0 310 -313  0
4217500 2854500  1  2 19   2.3 1015   0  1.9 8  4.4  98    0    0 310 -313  0
4217500 2854500  1  2 20   2.3 1015 350  1.5 8  4.4  98    0    0 315 -313  0
4217500 2854500  1  2 21   2.1 1016 350  1.8 8  4.4  99    0    0 315 -313  0
4217500 2854500  1  2 22   1.9 1016 330  1.4 8  4.3  99    0    0 315 -313  0
4217500 2854500  1  2 23   1.9 1017 320  1.7 8  4.3  99    0    0 314 -313  0
4217500 2854500  1  2 24   2.0 1017   0  1.9 7  4.3  99    0    0 308 -313  0
4217500 2854500  1  3  1   1.9 1017 350  1.3 8  4.3  99    0    0 308 -314  0
4217500 2854500  1  3  2   1.7 1018 320  1.9 8  4.3  99    0    0 314 -314  0
4217500 2854500  1  3  3   1.9 1018 340  1.7 8  4.3  99    0    0 313 -315  0
4217500 2854500  1  3  4   1.8 1018 330  2.5 8  4.3  99    0    0 313 -315  0
4217500 2854500  1  3  5   1.6 1018 320  2.0 7  4.2  99    0    0 304 -315  0
4217500 2854500  1  3  6   1.1 1019 320  2.1 6  4.1  99    0    0 291 -315  0
4217500 2854500  1  3  7   0.7 1019 340  2.5 7  4.0  99    0    0 290 -315  0
4217500 2854500  1  3  8   0.3 1019 330  2.1 8  3.9  99    0    0 301 -315  0
4217500 2854500  1  3  9   0.6 1020 330  2.4 8  3.9  99    0    0 306 -315  0
4217500 2854500  1  3 10   0.7 1020 320  2.2 8  3.9  99    1   44 306 -315  0
4217500 2854500  1  3 11   1.0 1021 310  2.2 8  4.0  99    0   54 307 -315  0
4217500 2854500  1  3 12   1.0 1021 310  2.4 7  4.0  99    0   53 301 -315  0
4217500 2854500  1  3 13   1.2 1021 320  2.3 8  4.0  99    0   51 301 -315  0
4217500 2854500  1  3 14   1.5 1021 320  2.6 8  4.1  99    0   43 308 -315  0
4217500 2854500  1  3 15   1.4 1021 310  2.1 7  4.1  99    0   23 304 -315  0
4217500 2854500  1  3 16   1.3 1022 320  2.3 7  4.1  99    0    4 298 -315  0
4217500 2854500  1  3 17   1.1 1022 320  2.9 7  4.1  99    0    0 298 -315  0
4217500 2854500  1  3 18   1.1 1023 320  2.7 8  4.0  99    0    0 303 -315  0
4217500 2854500  1  3 19   1.1 1023 310  2.7 7  4.0  99    0    0 304 -315  0
4217500 2854500  1  3 20   1.1 1023 320  2.6 7  4.0  98    0    0 298 -315  0
4217500 2854500  1  3 21   0.7 1024 330  2.9 7  3.9  98    0    0 298 -315  0
4217500 2854500  1  3 22   0.6 1024 320  2.6 8  3.8  98    0    0 303 -315  0
4217500 2854500  1  3 23   0.4 1024 330  2.3 8  3.8  98    0    0 307 -315  0
4217500 2854500  1  3 24   0.2 1024 320  2.6 8  3.7  98    0    0 306 -315  0
4217500 2854500  1  4  1   0.1 1024 340  2.6 8  3.7  98    0    0 305 -315  0
4217500 2854500  1  4  2  -0.1 1025 330  2.1 8  3.7  98    0    0 304 -315  0
4217500 2854500  1  4  3  -0.2 1025 340  2.1 8  3.6  98    0    0 304 -315  0
4217500 2854500  1  4  4  -0.2 1025 330  2.0 8  3.6  98    0    0 304 -315  0
4217500 2854500  1  4  5  -0.3 1025 330  2.3 8  3.6  98    0    0 304 -315  0
4217500 2854500  1  4  6  -0.2 1025 340  2.1 8  3.6  98    0    0 305 -315  0
4217500 2854500  1  4  7  -0.2 1025 350  2.2 8  3.6  98    0    0 306 -315  0
4217500 2854500  1  4  8  -0.1 1025 340  1.7 8  3.7  99    0    0 307 -315  0
4217500 2854500  1  4  9   0.2 1025   0  2.1 8  3.7  98    0    0 309 -315  0
4217500 2854500  1  4 10   0.6 1026  20  2.9 8  3.8  98    0   37 310 -315  0
4217500 2854500  1  4 11   1.0 1026  20  3.0 7  3.8  97    0   55 306 -315  0
4217500 2854500  1  4 12   1.2 1026  30  2.9 7  3.7  92    0   64 302 -315  0
4217500 2854500  1  4 13   1.2 1026  20  4.6 8  3.6  87    0   63 306 -315  0
4217500 2854500  1  4 14   1.1 1025  20  3.7 7  3.4  84   30   79 306 -315  0
4217500 2854500  1  4 15   1.0 1025  10  3.8 6  3.2  80    4   49 294 -315  0
4217500 2854500  1  4 16   0.9 1025  20  3.2 7  3.0  76    0    2 294 -315  0
4217500 2854500  1  4 17   0.7 1025   0  3.6 7  3.0  76    0    0 298 -315  0
4217500 2854500  1  4 18   0.6 1025  10  3.9 7  3.2  82    0    0 299 -315  0
4217500 2854500  1  4 19   0.7 1025  20  4.2 8  3.4  86    0    0 305 -315  0
4217500 2854500  1  4 20   0.2 1025  20  3.2 8  3.5  91    0    0 311 -315  0
4217500 2854500  1  4 21   0.3 1025  30  2.7 8  3.7  96    0    0 311 -315  0
4217500 2854500  1  4 22   0.6 1025  60  2.8 8  3.8  98    0    0 312 -316  0
4217500 2854500  1  4 23   0.7 1025  70  3.5 7  3.9  99    0    0 306 -316  0
4217500 2854500  1  4 24   0.8 1025  70  2.6 8  3.9  99    0    0 306 -316  0
4217500 2854500  1  5  1   0.9 1024  80  3.8 8  3.9  97    0    0 311 -315  0
4217500 2854500  1  5  2   0.8 1024  80  4.1 8  3.8  96    0    0 311 -315  0
4217500 2854500  1  5  3   0.7 1024  80  4.7 8  3.9  98    0    0 312 -315  0
4217500 2854500  1  5  4   0.8 1024  80  4.9 8  3.9  99    0    0 312 -316  0
4217500 2854500  1  5  5   0.8 1024  80  5.1 8  3.9  99    0    0 311 -316  0
4217500 2854500  1  5  6   0.8 1023  80  5.2 8  3.9  99    0    0 312 -316  0
4217500 2854500  1  5  7   0.7 1023  80  6.0 8  3.9  99    0    0 313 -315  0
4217500 2854500  1  5  8   0.9 1023  80  5.5 8  3.9  99    0    0 313 -315  0
4217500 2854500  1  5  9   0.7 1023  80  5.8 8  3.9  99    0    0 313 -315  0
4217500 2854500  1  5 10   0.8 1023  90  5.4 7  3.9  99    1   44 306 -315  0
4217500 2854500  1  5 11   0.8 1023  80  5.5 5  3.9  99    0   57 283 -315  0
4217500 2854500  1  5 12   0.6 1022  80  6.3 6  3.9  99    0   41 275 -316  0
4217500 2854500  1  5 13   0.5 1022  80  5.8 8  3.8  98    0   45 298 -317  0
4217500 2854500  1  5 14   0.6 1021  80  5.3 7  3.7  96    0   42 306 -318  0
4217500 2854500  1  5 15   0.6 1021  90  6.6 8  3.7  93    0   23 306 -318  0
4217500 2854500  1  5 16   0.3 1020  90  5.9 8  3.6  92    0    4 313 -318  0
4217500 2854500  1  5 17  -0.2 1020  80  5.2 8  3.6  94    0    0 312 -317  0
4217500 2854500  1  5 18  -0.3 1020  90  5.8 8  3.5  95    0    0 311 -316  0
4217500 2854500  1  5 19  -0.4 1020 100  5.2 8  3.4  93    0    0 310 -316  0
4217500 2854500  1  5 20  -0.5 1020 100  5.8 8  3.4  93    0    0 309 -316  0
4217500 2854500  1  5 21  -0.4 1020  90  5.1 8  3.3  92    0    0 309 -316  0
4217500 2854500  1  5 22  -0.4 1020 100  5.1 8  3.3  92    0    0 309 -316  0
4217500 2854500  1  5 23  -0.5 1020 100  6.4 8  3.3  92    0    0 309 -316  0
4217500 2854500  1  5 24  -0.6 1020 100  5.1 8  3.3  92    0    0 309 -316  0
4217500 2854500  1  6  1  -0.6 1020 100  5.9 8  3.3  92    0    0 309 -316  0
4217500 2854500  1  6  2  -0.7 1020  90  5.1 8  3.3  92    0    0 309 -316  0
4217500 2854500  1  6  3  -0.8 1020  90  5.9 8  3.3  92    0    0 308 -316  0
4217500 2854500  1  6  4  -0.9 1020  90  5.8 8  3.3  92    0    0 307 -315  0
4217500 2854500  1  6  5  -1.0 1020  90  6.1 8  3.3  93    0    0 307 -315  0
4217500 2854500  1  6  6  -1.2 1020  80  5.7 8  3.2  93    0    0 306 -315  0
4217500 2854500  1  6  7  -1.5 1020  90  4.7 7  3.2  95    0    0 301 -315  0
4217500 2854500  1  6  8  -1.6 1021  80  5.5 7  3.2  96    0    0 296 -315  0
4217500 2854500  1  6  9  -2.0 1021 100  5.3 8  3.2  96    0    0 299 -316  0
4217500 2854500  1  6 10  -2.0 1021 100  4.8 7  3.1  96    0   30 300 -316  0
4217500 2854500  1  6 11  -1.8 1022  90  5.6 7  3.1  96    0   39 295 -317  0
4217500 2854500  1  6 12  -1.9 1022  90  5.9 7  3.1  95    0   36 295 -317  0
4217500 2854500  1  6 13  -2.0 1022 100  5.3 7  3.0  94    0   32 296 -318  0
4217500 2854500  1  6 14  -1.9 1022 100  5.8 8  3.0  94    0   24 300 -318  0
4217500 2854500  1  6 15  -1.6 1022 100  4.4 8  3.1  93    0   14 305 -318  0
4217500 2854500  1  6 16  -1.2 1022 100  5.3 8  3.1  92    0    2 306 -317  0
4217500 2854500  1  6 17  -0.8 1022  80  4.4 8  3.2  91    0    0 308 -317  0
4217500 2854500  1  6 18  -0.7 1022  90  4.4 8  3.2  90    0    0 309 -316  0
4217500 2854500  1  6 19  -0.5 1023  90  3.6 8  3.2  90    0    0 310 -316  0
4217500 2854500  1  6 20  -0.5 1023  90  3.7 8  3.3  90    0    0 309 -316  0
4217500 2854500  1  6 21  -0.5 1023  90  3.9 8  3.3  91    0    0 309 -316  0
4217500 2854500  1  6 22  -0.4 1023  90  4.1 7  3.3  91    0    0 305 -316  0
4217500 2854500  1  6 23  -0.6 1024  90  4.7 8  3.3  90    0    0 304 -316  0
4217500 2854500  1  6 24  -0.8 1024  90  4.3 8  3.2  91    0    0 308 -316  0
4217500 2854500  1  7  1  -1.1 1024  90  4.2 8  3.2  91    0    0 308 -316  0
4217500 2854500  1  7  2  -1.3 1024  90  4.3 8  3.1  92    0    0 306 -316  0
4217500 2854500  1  7  3  -1.5 1024  80  3.9 8  3.2  94    0    0 305 -316  0
4217500 2854500  1  7  4  -1.8 1024  80  4.7 8  3.2  96    0    0 304 -316  0
4217500 2854500  1  7  5  -2.0 1024  80  4.7 7  3.2  98    0    0 298 -315  0
4217500 2854500  1  7  6  -1.9 1025  90  4.4 8  3.2  98    0    0 297 -315  0
4217500 2854500  1  7  7  -1.7 1025  90  4.3 8  3.2  98    0    0 303 -315  0
4217500 2854500  1  7  8  -1.6 1025  90  4.0 8  3.3  98    0    0 302 -315  0
4217500 2854500  1  7  9  -1.5 1025 100  4.4 8  3.3  98    0    0 302 -315  0
4217500 2854500  1  7 10  -1.5 1026 100  4.3 7  3.3  98    0   33 297 -315  0
4217500 2854500  1  7 11  -1.2 1026 100  5.0 8  3.3  98    0   38 296 -315  0
4217500 2854500  1  7 12  -1.1 1026 100  4.3 8  3.3  97    0   37 302 -315  0
4217500 2854500  1  7 13  -1.5 1026 110  4.9 8  3.3  96    0   39 300 -315  0
4217500 2854500  1  7 14  -1.4 1026 100  5.0 8  3.2  96    0   33 299 -315  0
4217500 2854500  1  7 15  -1.9 1026 100  5.2 8  3.2  96    0   18 298 -315  0
4217500 2854500  1  7 16  -2.0 1026 100  5.3 8  3.1  96    0    4 297 -315  0
4217500 2854500  1  7 17  -1.9 1027  90  4.4 8  3.1  97    0    0 297 -314  0
4217500 2854500  1  7 18  -1.4 1027 110  4.9 8  3.2  96    0    0 299 -313  0
4217500 2854500  1  7 19  -1.3 1027 110  4.0 7  3.1  92    0    0 294 -311  0
4217500 2854500  1  7 20  -1.9 1027 100  4.6 6  2.9  88    0    0 282 -310  0
4217500 2854500  1  7 21  -2.7 1027 100  3.9 4  2.8  88    0    0 264 -310  0
4217500 2854500  1  7 22  -3.2 1027  90  4.1 3  2.7  91    0    0 246 -309  0
4217500 2854500  1  7 23  -3.7 1027  90  4.4 2  2.7  92    0    0 234 -308  0
4217500 2854500  1  7 24  -4.4 1027  90  3.7 1  2.6  93    0    0 221 -307  0
4217500 2854500  1  8  1  -4.9 1027 100  4.2 1  2.5  93    0    0 215 -306  0
4217500 2854500  1  8  2  -5.2 1027  90  4.1 2  2.4  93    0    0 220 -303  0
4217500 2854500  1  8  3  -5.2 1027 100  4.2 4  2.4  93    0    0 236 -300  0
4217500 2854500  1  8  4  -5.7 1028 110  2.8 5  2.3  93    0    0 251 -296  0
4217500 2854500  1  8  5  -5.4 1028  90  4.0 7  2.3  92    0    0 267 -294  0
4217500 2854500  1  8  6  -5.1 1027 100  3.4 7  2.3  92    0    0 279 -293  0
4217500 2854500  1  8  7  -5.5 1027  90  4.1 8  2.3  92    0    0 284 -292  0
4217500 2854500  1  8  8  -5.7 1028 100  2.9 8  2.3  94    0    0 287 -291  0
4217500 2854500  1  8  9  -5.8 1028 100  3.8 8  2.3  97    0    0 286 -291  0
4217500 2854500  1  8 10  -5.5 1028  90  3.4 8  2.4  98    2   46 285 -292  0
4217500 2854500  1  8 11  -5.2 1029 100  2.5 8  2.5  98    0   64 285 -294  0
4217500 2854500  1  8 12  -5.2 1029 100  3.6 8  2.5  98    0   67 285 -298  0
4217500 2854500  1  8 13  -5.0 1029 100  2.5 8  2.5  98    3   94 284 -301  0
4217500 2854500  1  8 14  -4.2 1029  90  2.9 6  2.6  96   48   99 274 -304  0
4217500 2854500  1  8 15  -3.6 1028  90  2.8 0  2.6  93   43   80 237 -304  0
4217500 2854500  1  8 16  -3.9 1028 100  2.8 1  2.5  89    2   27 215 -303  0
4217500 2854500  1  8 17  -4.4 1028 100  3.1 1  2.4  88    0    0 218 -300  0
4217500 2854500  1  8 18  -4.9 1028 100  3.9 0  2.3  88    0    0 211 -299  0
4217500 2854500  1  8 19  -4.9 1028 100  3.5 0  2.3  88    0    0 206 -298  0
4217500 2854500  1  8 20  -4.9 1028 120  3.4 0  2.3  88    0    0 206 -298  0
4217500 2854500  1  8 21  -5.4 1029 110  3.1 0  2.2  88    0    0 206 -301  0
4217500 2854500  1  8 22  -5.6 1029 110  2.7 0  2.2  88    0    0 205 -303  0
4217500 2854500  1  8 23  -6.0 1029 110  2.9 0  2.1  89    0    0 204 -305  0
4217500 2854500  1  8 24  -6.3 1029 110  2.8 0  2.1  90    0    0 203 -306  0
4217500 2854500  1  9  1  -6.7 1029 100  1.9 1  2.1  90    0    0 206 -307  0
4217500 2854500  1  9  2  -7.2 1029 100  3.1 1  2.0  92    0    0 209 -307  0
4217500 2854500  1  9  3  -7.7 1028 100  2.5 1  2.0  94    0    0 208 -307  0
4217500 2854500  1  9  4  -8.0 1028 100  3.1 1  2.0  94    0    0 207 -307  0
4217500 2854500  1  9  5  -8.0 1028  90  2.8 0  1.9  94    0    0 203 -306  0
4217500 2854500  1  9  6  -8.4 1028  90  3.1 0  1.9  92    0    0 198 -306  0
4217500 2854500  1  9  7  -8.6 1028 100  4.0 1  1.8  92    0    0 201 -305  0
4217500 2854500  1  9  8  -8.6 1028 100  3.0 1  1.8  92    0    0 205 -305  0
4217500 2854500  1  9  9  -8.8 1028  90  2.8 1  1.8  92    0    0 204 -304  0
4217500 2854500  1  9 10  -7.8 1028 110  2.0 0  1.8  91   68   40 201 -304  0
4217500 2854500  1  9 11  -6.0 1028 130  2.5 0  1.9  86  125   58 199 -305  0
4217500 2854500  1  9 12  -4.7 1028 120  2.1 0  2.0  78  157   72 203 -307  0
4217500 2854500  1  9 13  -2.9 1027 120  2.2 0  2.0  71  144   89 207 -309  0
4217500 2854500  1  9 14  -2.7 1026 110  1.8 0  2.1  68  121   78 209 -310  0
4217500 2854500  1  9 15  -2.1 1026 100  2.2 1  2.1  66   86   54 216 -311  0
4217500 2854500  1  9 16  -2.6 1025 100  3.0 1  2.1  67    0    0 221 -309  0
4217500 2854500  1  9 17  -3.5 1025 110  1.9 1  2.1  69    0    0 220 -306  0
4217500 2854500  1  9 18  -4.2 1025 110  2.2 0  2.1  73    0    0 213 -304  0
4217500 2854500  1  9 19  -4.5 1025 120  2.6 0  2.1  76    0    0 207 -302  0
4217500 2854500  1  9 20  -5.1 1025 120  2.7 1  2.1  79    0    0 211 -301  0
4217500 2854500  1  9 21  -5.2 1025 130  3.2 0  2.1  81    0    0 210 -300  0
4217500 2854500  1  9 22  -5.6 1025 130  3.0 0  2.1  84    0    0 204 -300  0
4217500 2854500  1  9 23  -6.1 1025 130  2.8 0  2.1  87    0    0 203 -299  0
4217500 2854500  1  9 24  -6.5 1025 130  2.4 0  2.1  89    0    0 202 -298  0
4217500 2854500  1 10  1  -6.7 1024 140  2.2 0  2.1  91    0    0 202 -298  0
4217500 2854500  1 10  2  -6.9 1024 140  2.6 1  2.1  92    0    0 205 -298  0
4217500 2854500  1 10  3  -6.9 1024 160  2.7 1  2.1  93    0    0 209 -297  0
4217500 2854500  1 10  4  -7.0 1023 160  2.3 0  2.0  92    0    0 204 -297  0
4217500 2854500  1 10  5  -7.2 1023 180  2.5 0  2.0  90    0    0 197 -296  0
4217500 2854500  1 10  6  -6.9 1023 180  3.2 1  2.0  91    0    0 201 -296  0
4217500 2854500  1 10  7  -6.2 1023 170  3.0 0  2.1  91    0    0 202 -296  0
4217500 2854500  1 10  8  -6.1 1024 170  3.2 0  2.1  89    0    0 198 -296  0
4217500 2854500  1 10  9  -5.7 1024 170  3.7 1  2.1  88    0    7 202 -295  0
4217500 2854500  1 10 10  -5.3 1024 180  3.7 1  2.2  88   72   45 206 -297  0
4217500 2854500  1 10 11  -3.3 1024 230  3.6 2  2.3  86  115   69 212 -300  0
4217500 2854500  1 10 12  -2.2 1024 200  3.8 3  2.5  81  118   97 223 -305  0
4217500 2854500  1 10 13  -1.2 1024 210  3.6 3  2.6  78  121  106 229 -309  0
4217500 2854500  1 10 14  -1.2 1024 190  2.7 4  2.6  77   73   91 233 -311  0
4217500 2854500  1 10 15  -1.0 1023 210  2.9 4  2.6  76   23   76 235 -311  0
4217500 2854500  1 10 16  -1.5 1023 190  3.3 5  2.6  76    0   20 238 -309  0
4217500 2854500  1 10 17  -2.0 1023 180  2.9 5  2.6  79    0    0 239 -306  0
4217500 2854500  1 10 18  -2.5 1023 190  2.8 5  2.6  81    0    0 238 -303  0
4217500 2854500  1 10 19  -3.1 1023 190  2.7 4  2.6  84    0    0 234 -301  0
4217500 2854500  1 10 20  -3.4 1023 180  3.1 3  2.6  88    0    0 225 -299  0
4217500 2854500  1 10 21  -3.6 1023 170  3.0 3  2.6  89    0    0 221 -298  0
4217500 2854500  1 10 22  -4.0 1023 190  3.4 2  2.5  89    0    0 217 -297  0
4217500 2854500  1 10 23  -4.4 1023 180  3.2 2  2.5  90    0    0 213 -296  0
4217500 2854500  1 10 24  -4.7 1023 180  3.3 3  2.5  92    0    0 216 -296  0
4217500 2854500  1 11  1  -4.6 1022 180  3.3 4  2.5  93    0    0 224 -295  0
4217500 2854500  1 11  2  -4.7 1022 180  3.1 6  2.5  93    0    0 236 -295  0
4217500 2854500  1 11  3  -4.9 1021 190  2.9 6  2.4  92    0    0 244 -294  0
4217500 2854500  1 11  4  -4.9 1021 170  3.3 6  2.4  92    0    0 244 -294  0
4217500 2854500  1 11  5  -5.0 1021 170  3.6 5  2.4  92    0    0 241 -293  0
4217500 2854500  1 11  6  -5.1 1020 180  4.0 5  2.4  91    0    0 236 -293  0
4217500 2854500  1 11  7  -5.1 1020 180  3.4 3  2.3  91    0    0 229 -292  0
4217500 2854500  1 11  8  -5.3 1020 180  3.5 3  2.3  91    0    0 222 -291  0
4217500 2854500  1 11  9  -5.0 1020 180  3.3 3  2.3  91    0    7 222 -291  0
4217500 2854500  1 11 10  -3.7 1020 190  3.1 2  2.4  89   79   38 220 -292  0
4217500 2854500  1 11 11  -1.3 1020 190  3.4 2  2.6  82  134   57 220 -295  0
4217500 2854500  1 11 12   0.7 1020 200  3.6 3  2.7  73  160   74 231 -300  0
4217500 2854500  1 11 13   2.0 1019 200  3.3 3  2.7  65  150   86 239 -305  0
4217500 2854500  1 11 14   2.6 1018 190  4.0 3  2.8  63  121   80 244 -308  0
4217500 2854500  1 11 15   3.1 1018 190  4.3 3  2.8  62   56   69 248 -309  0
4217500 2854500  1 11 16   2.3 1017 200  4.9 5  2.8  62    5   29 255 -308  0
4217500 2854500  1 11 17   1.5 1017 200  4.6 6  2.8  65    0    0 263 -305  0
4217500 2854500  1 11 18   0.9 1017 200  4.4 6  2.8  68    0    0 265 -302  0
4217500 2854500  1 11 19   1.3 1017 210  4.3 6  2.9  70    0    0 266 -301  0
